theta,cutoff,branch,marginal_effect,se,ci_low,ci_high,critical
-.1123786843259776,-.0553900755177519,low,.0712561985647148,.1537497684541455,-.2303359620676686,.3728483591970981,1.961577982618755
-.1093467949926585,-.0553900755177519,low,.0674652495859771,.145570023541525,-.2180817035223721,.3530122026943263,1.961577982618755
-.1063149056593394,-.0553900755177519,low,.0636743006072394,.1373902786289044,-.2058274449770756,.3331760461915544,1.961577982618755
-.1032830163260203,-.0553900755177519,low,.0598833516285016,.1292105337162839,-.1935731864317791,.3133398896887824,1.961577982618755
-.1002511269927012,-.0553900755177519,low,.0560924026497639,.1210307888036634,-.1813189278864827,.2935037331860105,1.961577982618755
-.0972192376593821,-.0553900755177519,low,.0523014536710262,.1128510438910428,-.1690646693411862,.2736675766832386,1.961577982618755
-.094187348326063,-.0553900755177519,low,.0485105046922885,.1046712989784223,-.1568104107958898,.2538314201804667,1.961577982618755
-.0911554589927439,-.0553900755177519,low,.0447195557135508,.0964915540658018,-.1445561522505933,.2339952636776949,1.961577982618755
-.0881235696594248,-.0553900755177519,low,.040928606734813,.0883118091531813,-.1323018937052968,.2141591071749229,1.961577982618755
-.0850916803261057,-.0553900755177519,low,.0371376577560753,.0801320642405608,-.1200476351600004,.194322950672151,1.961577982618755
-.0820597909927866,-.0553900755177519,low,.0333467087773376,.0719523193279403,-.1077933766147039,.1744867941693791,1.961577982618755
-.0790279016594675,-.0553900755177519,low,.0295557597985999,.0637725744153197,-.0955391180694074,.1546506376666072,1.961577982618755
-.0759960123261484,-.0553900755177519,low,.0257648108198622,.0555928295026992,-.0832848595241109,.1348144811638352,1.961577982618755
-.0729641229928293,-.0553900755177519,low,.0219738618411244,.0474130845900787,-.0710306009788145,.1149783246610633,1.961577982618755
-.0699322336595102,-.0553900755177519,low,.0181829128623867,.0392333396774582,-.058776342433518,.0951421681582915,1.961577982618755
-.0669003443261911,-.0553900755177519,low,.014391963883649,.0310535947648377,-.0465220838882216,.0753060116555196,1.961577982618755
-.063868454992872,-.0553900755177519,low,.0106010149049113,.0228738498522171,-.0342678253429251,.0554698551527477,1.961577982618755
-.0608365656595529,-.0553900755177519,low,.0068100659261736,.0146941049395966,-.0220135667976286,.0356336986499757,1.961577982618755
-.0578046763262338,-.0553900755177519,low,.0030191169474358,.0065143600269761,-.0097593082523321,.0157975421472038,1.961577982618755
-.0553900755177519,-.0553900755177519,cutoff,0,0,0,0,1.961577982618755
-.0547727869929147,-.0553900755177519,high,-.0000674942824388,.0000210703834036,-.0001088254826085,-.000026163082269,1.961577982618755
-.0517408976595956,-.0553900755177519,high,-.0003990008417744,.0001245601910377,-.0006433353700248,-.0001546663135239,1.961577982618755
-.0487090083262765,-.0553900755177519,high,-.0007305074011099,.0002280499986719,-.001177845257441,-.0002831695447788,1.961577982618755
-.0456771189929574,-.0553900755177519,high,-.0010620139604455,.0003315398063061,-.0017123551448573,-.0004116727760337,1.961577982618755
-.0426452296596383,-.0553900755177519,high,-.0013935205197811,.0004350296139403,-.0022468650322736,-.0005401760072886,1.961577982618755
-.0396133403263192,-.0553900755177519,high,-.0017250270791167,.0005385194215745,-.0027813749196898,-.0006686792385436,1.961577982618755
-.0365814509930001,-.0553900755177519,high,-.0020565336384523,.0006420092292087,-.0033158848071061,-.0007971824697985,1.961577982618755
-.033549561659681,-.0553900755177519,high,-.0023880401977879,.0007454990368429,-.0038503946945224,-.0009256857010534,1.961577982618755
-.0305176723263619,-.0553900755177519,high,-.0027195467571234,.0008489888444771,-.0043849045819386,-.0010541889323083,1.961577982618755
-.0274857829930428,-.0553900755177519,high,-.003051053316459,.0009524786521113,-.0049194144693549,-.0011826921635632,1.961577982618755
-.0244538936597237,-.0553900755177519,high,-.0033825598757946,.0010559684597455,-.0054539243567711,-.0013111953948181,1.961577982618755
-.0214220043264046,-.0553900755177519,high,-.0037140664351302,.0011594582673796,-.0059884342441874,-.001439698626073,1.961577982618755
-.0183901149930854,-.0553900755177519,high,-.0040455729944658,.0012629480750138,-.0065229441316037,-.0015682018573279,1.961577982618755
-.0153582256597663,-.0553900755177519,high,-.0043770795538014,.001366437882648,-.0070574540190199,-.0016967050885828,1.961577982618755
-.0123263363264472,-.0553900755177519,high,-.004708586113137,.0014699276902822,-.0075919639064362,-.0018252083198377,1.961577982618755
-.0092944469931281,-.0553900755177519,high,-.0050400926724725,.0015734174979164,-.0081264737938524,-.0019537115510926,1.961577982618755
-.006262557659809,-.0553900755177519,high,-.0053715992318081,.0016769073055506,-.0086609836812687,-.0020822147823475,1.961577982618755
-.0032306683264899,-.0553900755177519,high,-.0057031057911437,.0017803971131848,-.009195493568685,-.0022107180136025,1.961577982618755
-.0001987789931708,-.0553900755177519,high,-.0060346123504793,.001883886920819,-.0097300034561012,-.0023392212448574,1.961577982618755
.0028331103401483,-.0553900755177519,high,-.0063661189098149,.0019873767284532,-.0102645133435175,-.0024677244761123,1.961577982618755
.0058649996734674,-.0553900755177519,high,-.0066976254691505,.0020908665360873,-.0107990232309338,-.0025962277073672,1.961577982618755
.0088968890067865,-.0553900755177519,high,-.0070291320284861,.0021943563437215,-.01133353311835,-.0027247309386221,1.961577982618755
.0119287783401056,-.0553900755177519,high,-.0073606385878216,.0022978461513557,-.0118680430057663,-.002853234169877,1.961577982618755
.0149606676734247,-.0553900755177519,high,-.0076921451471572,.0024013359589899,-.0124025528931825,-.0029817374011319,1.961577982618755
.0179925570067438,-.0553900755177519,high,-.0080236517064928,.0025048257666241,-.0129370627805988,-.0031102406323868,1.961577982618755
.0210244463400629,-.0553900755177519,high,-.0083551582658284,.0026083155742583,-.0134715726680151,-.0032387438636417,1.961577982618755
.024056335673382,-.0553900755177519,high,-.008686664825164,.0027118053818925,-.0140060825554313,-.0033672470948966,1.961577982618755
.0270882250067011,-.0553900755177519,high,-.0090181713844996,.0028152951895267,-.0145405924428476,-.0034957503261515,1.961577982618755
.0301201143400202,-.0553900755177519,high,-.0093496779438352,.0029187849971609,-.0150751023302638,-.0036242535574065,1.961577982618755
.0331520036733393,-.0553900755177519,high,-.0096811845031707,.0030222748047951,-.0156096122176801,-.0037527567886614,1.961577982618755
.0361838930066584,-.0553900755177519,high,-.0100126910625063,.0031257646124292,-.0161441221050964,-.0038812600199163,1.961577982618755
.0392157823399775,-.0553900755177519,high,-.0103441976218419,.0032292544200634,-.0166786319925126,-.0040097632511712,1.961577982618755
.0422476716732966,-.0553900755177519,high,-.0106757041811775,.0033327442276976,-.0172131418799289,-.0041382664824261,1.961577982618755
.0452795610066157,-.0553900755177519,high,-.0110072107405131,.0034362340353318,-.0177476517673452,-.004266769713681,1.961577982618755
.0483114503399348,-.0553900755177519,high,-.0113387172998487,.003539723842966,-.0182821616547614,-.0043952729449359,1.961577982618755
.0513433396732539,-.0553900755177519,high,-.0116702238591842,.0036432136506002,-.0188166715421777,-.0045237761761908,1.961577982618755
.054375229006573,-.0553900755177519,high,-.0120017304185198,.0037467034582344,-.0193511814295939,-.0046522794074457,1.961577982618755
.0574071183398921,-.0553900755177519,high,-.0123332369778554,.0038501932658686,-.0198856913170102,-.0047807826387006,1.961577982618755
.0604390076732112,-.0553900755177519,high,-.012664743537191,.0039536830735028,-.0204202012044265,-.0049092858699555,1.961577982618755
.0634708970065303,-.0553900755177519,high,-.0129962500965266,.0040571728811369,-.0209547110918427,-.0050377891012105,1.961577982618755
.0665027863398494,-.0553900755177519,high,-.0133277566558622,.0041606626887711,-.021489220979259,-.0051662923324654,1.961577982618755
.0695346756731685,-.0553900755177519,high,-.0136592632151978,.0042641524964053,-.0220237308666752,-.0052947955637203,1.961577982618755
.0725665650064876,-.0553900755177519,high,-.0139907697745333,.0043676423040395,-.0225582407540915,-.0054232987949752,1.961577982618755
.0755984543398067,-.0553900755177519,high,-.0143222763338689,.0044711321116737,-.0230927506415078,-.0055518020262301,1.961577982618755
.0786303436731259,-.0553900755177519,high,-.0146537828932045,.0045746219193079,-.023627260528924,-.005680305257485,1.961577982618755
.081662233006445,-.0553900755177519,high,-.0149852894525401,.0046781117269421,-.0241617704163403,-.0058088084887399,1.961577982618755
.0846941223397641,-.0553900755177519,high,-.0153167960118757,.0047816015345763,-.0246962803037566,-.0059373117199948,1.961577982618755
.0877260116730832,-.0553900755177519,high,-.0156483025712113,.0048850913422105,-.0252307901911728,-.0060658149512497,1.961577982618755
.0907579010064023,-.0553900755177519,high,-.0159798091305469,.0049885811498447,-.0257653000785891,-.0061943181825046,1.961577982618755
.0937897903397214,-.0553900755177519,high,-.0163113156898824,.0050920709574788,-.0262998099660053,-.0063228214137595,1.961577982618755
.0968216796730405,-.0553900755177519,high,-.016642822249218,.005195560765113,-.0268343198534216,-.0064513246450144,1.961577982618755
.0998535690063596,-.0553900755177519,high,-.0169743288085536,.0052990505727472,-.0273688297408379,-.0065798278762694,1.961577982618755
.1028854583396787,-.0553900755177519,high,-.0173058353678892,.0054025403803814,-.0279033396282541,-.0067083311075243,1.961577982618755
.1059173476729978,-.0553900755177519,high,-.0176373419272248,.0055060301880156,-.0284378495156704,-.0068368343387792,1.961577982618755
.1089492370063169,-.0553900755177519,high,-.0179688484865604,.0056095199956498,-.0289723594030867,-.0069653375700341,1.961577982618755
.111981126339636,-.0553900755177519,high,-.018300355045896,.005713009803284,-.0295068692905029,-.007093840801289,1.961577982618755
.1150130156729551,-.0553900755177519,high,-.0186318616052315,.0058164996109182,-.0300413791779192,-.0072223440325439,1.961577982618755
.1180449050062742,-.0553900755177519,high,-.0189633681645671,.0059199894185524,-.0305758890653354,-.0073508472637988,1.961577982618755
.1210767943395933,-.0553900755177519,high,-.0192948747239027,.0060234792261865,-.0311103989527517,-.0074793504950537,1.961577982618755
.1241086836729124,-.0553900755177519,high,-.0196263812832383,.0061269690338207,-.0316449088401679,-.0076078537263086,1.961577982618755
.1271405730062315,-.0553900755177519,high,-.0199578878425739,.0062304588414549,-.0321794187275842,-.0077363569575635,1.961577982618755
.1301724623395506,-.0553900755177519,high,-.0202893944019095,.0063339486490891,-.0327139286150005,-.0078648601888184,1.961577982618755
.1332043516728697,-.0553900755177519,high,-.020620900961245,.0064374384567233,-.0332484385024167,-.0079933634200734,1.961577982618755
.1362362410061888,-.0553900755177519,high,-.0209524075205806,.0065409282643575,-.033782948389833,-.0081218666513283,1.961577982618755
.1392681303395079,-.0553900755177519,high,-.0212839140799162,.0066444180719917,-.0343174582772493,-.0082503698825832,1.961577982618755
.142300019672827,-.0553900755177519,high,-.0216154206392518,.0067479078796259,-.0348519681646655,-.0083788731138381,1.961577982618755
.1453319090061461,-.0553900755177519,high,-.0219469271985874,.0068513976872601,-.0353864780520818,-.008507376345093,1.961577982618755
