cutoff,rss,N,low_n,high_n
-.021578983997181,3.5930202,1433,266,1167
-.0215112952172233,3.5930202,1433,267,1166
-.0215016603883866,3.5930197,1433,268,1165
-.0214951765941579,3.5930195,1433,270,1163
-.0214408149641129,3.5930171,1433,270,1163
-.0214390716771544,3.5930171,1433,272,1161
-.0214351598259607,3.5930169,1433,273,1160
-.0214264299763942,3.5930166,1433,274,1159
-.0211814203847911,3.5930116,1433,274,1159
-.0209701423129707,3.5930035,1433,276,1157
-.0208373942754476,3.5929976,1433,276,1157
-.0207967753516732,3.5929942,1433,277,1156
-.0207173525564599,3.5929902,1433,278,1155
-.0206697049933032,3.5929875,1433,279,1153
-.0206371736270052,3.5929861,1433,281,1152
-.0206090669603076,3.5929821,1433,281,1151
-.0204119579192484,3.5929563,1433,282,1151
-.0203135316343434,3.5929461,1433,283,1150
-.0202962017246633,3.5929449,1433,284,1148
-.0202418854706908,3.5929413,1433,285,1147
-.0199024292923037,3.5929253,1433,286,1147
-.0198889031358937,3.5929253,1433,288,1145
-.0198724223818562,3.5929255,1433,289,1144
-.0197297462151532,3.592926,1433,289,1144
-.0197034933835849,3.5929265,1433,291,1142
-.0196553459838667,3.5929272,1433,292,1141
-.0196290092635729,3.5929277,1433,293,1140
-.0195577627072448,3.5929253,1433,294,1139
-.0195469035451356,3.5929251,1433,294,1139
-.0195162851100587,3.5929255,1433,296,1137
-.0194677473662078,3.5929282,1433,296,1137
-.0193920869223159,3.5929325,1433,298,1135
-.0192082292839217,3.5929415,1433,298,1135
-.0191471119752738,3.5929468,1433,299,1134
-.0191054484974815,3.5929501,1433,300,1133
-.0188827565458083,3.5929625,1433,301,1132
-.0188519364742877,3.5929637,1433,303,1130
-.0188115668401263,3.5929658,1433,303,1130
-.0187356384224494,3.5929697,1433,304,1128
-.0185337865474125,3.5929759,1433,305,1128
-.0184629264964052,3.5929785,1433,306,1127
-.0183117984972061,3.5929825,1433,307,1126
-.0182458469517004,3.5929842,1433,308,1125
-.0180405911488326,3.5929921,1433,309,1124
-.0179207366805836,3.5929961,1433,310,1123
-.0178472079798056,3.5929999,1433,311,1121
-.0177942107889916,3.5930004,1433,312,1121
-.0176130973857868,3.5929995,1433,314,1119
-.0176114968914971,3.5929995,1433,314,1119
-.0176062443303019,3.5929995,1433,315,1118
-.017581924003571,3.5929995,1433,316,1117
-.0173458089034806,3.5930028,1433,317,1116
-.0173345829554529,3.5930033,1433,319,1114
-.0173043548753533,3.5930047,1433,319,1114
-.0172855566466593,3.5930059,1433,320,1113
-.0172666820502851,3.5930071,1433,321,1112
-.017181258914944,3.5930147,1433,322,1111
-.0169851958726506,3.5930347,1433,323,1110
-.0169525731266447,3.5930345,1433,325,1108
-.0168756768825947,3.5930333,1433,326,1107
-.0167617847531019,3.5930307,1433,326,1107
-.0165025839225157,3.593024,1433,327,1106
-.0163200283116108,3.5930133,1433,329,1104
-.0163090473242519,3.5930128,1433,329,1104
-.0162368296671002,3.5930111,1433,330,1103
-.0162342206472381,3.5930111,1433,332,1101
-.0161279829833702,3.5930033,1433,333,1100
-.0160985562993995,3.5930011,1433,333,1099
-.0160946448246336,3.5930009,1433,335,1098
-.0160743879295121,3.5929999,1433,336,1097
-.0159993156694738,3.5929971,1433,337,1096
-.0159664909213412,3.5929959,1433,337,1096
-.0158378442809593,3.5929897,1433,338,1095
-.0156750940656515,3.5929928,1433,340,1093
-.0152712780958009,3.5930047,1433,340,1093
-.0152434686816623,3.5930059,1433,341,1092
-.0152287648517955,3.5930068,1433,343,1090
-.0151231908799614,3.5930114,1433,344,1089
-.0149788301709568,3.5930164,1433,344,1089
-.0149417841990358,3.593019,1433,346,1087
-.0148964059150961,3.5930195,1433,346,1087
-.014863432430011,3.59302,1433,347,1086
-.0148511220993864,3.5930209,1433,348,1085
-.0146933174372262,3.5930295,1433,350,1083
-.0146890484229277,3.5930295,1433,351,1082
-.0145009157487303,3.5930414,1433,352,1081
-.014328537233585,3.5930529,1433,353,1080
-.014320572649314,3.5930531,1433,353,1080
-.0143198764298007,3.5930533,1433,354,1079
-.0142360586787774,3.5930593,1433,356,1077
-.0141495970552956,3.5930626,1433,356,1077
-.01414632203561,3.5930626,1433,358,1075
-.0140976411380969,3.5930638,1433,358,1075
-.0138892132842852,3.5930667,1433,359,1074
-.013742190348442,3.5930674,1433,361,1072
-.0137157745077149,3.5930681,1433,362,1071
-.0136862085707048,3.5930684,1433,363,1070
-.0136684341462936,3.5930686,1433,363,1070
-.013588864273083,3.5930672,1433,364,1069
-.0135611214880407,3.5930667,1433,365,1068
-.0135329723660673,3.5930657,1433,366,1067
-.0135279957814407,3.5930655,1433,368,1065
-.0134636894971638,3.5930619,1433,368,1065
-.0134620680466522,3.5930619,1433,370,1063
-.0134619404250253,3.5930619,1433,371,1062
-.01345955917996,3.5930617,1433,372,1061
-.0134408143382478,3.5930607,1433,372,1061
-.013416341914343,3.5930593,1433,373,1060
-.0133709713360314,3.5930576,1433,375,1058
-.0132379359475627,3.5930572,1433,375,1058
-.01315613235338,3.5930557,1433,376,1057
-.0130344777954251,3.5930514,1433,377,1056
-.0129738917199558,3.593049,1433,379,1054
-.0128954329316549,3.5930462,1433,380,1053
-.0128025787370859,3.5930462,1433,380,1053
-.0126973273884354,3.5930445,1433,381,1052
-.0126299395691137,3.5930433,1433,382,1051
-.0125947007047452,3.5930433,1433,384,1049
-.0124145223285958,3.5930455,1433,384,1049
-.0123937240960371,3.5930459,1433,386,1047
-.0123877071859791,3.5930455,1433,387,1046
-.0123681557061861,3.5930433,1433,387,1046
-.0123142262060531,3.5930367,1433,388,1045
-.0122945745573601,3.5930338,1433,389,1044
-.0120626802019587,3.5929999,1433,391,1042
-.0120600465227953,3.5929995,1433,391,1042
-.0120068763909443,3.5929904,1433,393,1040
-.0120001453169151,3.5929892,1433,393,1040
-.0119829550659732,3.5929868,1433,395,1038
-.0119098736953806,3.5929782,1433,396,1037
-.0118423553231438,3.5929675,1433,397,1036
-.0118404231473174,3.5929673,1433,398,1035
-.0115880720538621,3.5929413,1433,399,1034
-.0114924212805439,3.5929313,1433,400,1033
-.0113473814558642,3.5929143,1433,401,1032
-.0112833201536106,3.5929081,1433,401,1032
-.0112500841484407,3.5929048,1433,402,1031
-.0111113547329789,3.5928934,1433,404,1029
-.0110532650111341,3.5928879,1433,405,1028
-.0110448897621158,3.5928872,1433,406,1027
-.0109701422687881,3.59288,1433,406,1027
-.0107407176960841,3.5928652,1433,408,1025
-.0106931522852415,3.5928633,1433,408,1025
-.0106674883202685,3.5928624,1433,410,1023
-.0106156117830306,3.5928593,1433,411,1022
-.0104984093861113,3.5928509,1433,412,1021
-.0104082718002312,3.5928445,1433,413,1020
-.0102794739655507,3.5928366,1433,413,1020
-.0102192413135173,3.5928319,1433,414,1019
-.010182996178264,3.5928299,1433,415,1018
-.0100648439774926,3.5928218,1433,416,1017
-.0099618699056012,3.5928121,1433,418,1015
-.0097374798413818,3.5927906,1433,419,1014
-.0097208363610271,3.5927887,1433,420,1013
-.0095406881600462,3.5927677,1433,420,1013
-.0095143416681257,3.5927644,1433,422,1011
-.0094768026499825,3.5927598,1433,422,1011
-.0093967186278842,3.5927505,1433,423,1010
-.0093529043648171,3.5927455,1433,425,1008
-.0093402475986949,3.5927444,1433,425,1008
-.0093354256753379,3.5927439,1433,427,1006
-.0093048411246555,3.592741,1433,427,1006
-.0091215028820636,3.5927215,1433,428,1005
-.0091141153026262,3.5927207,1433,429,1004
-.0090893390229275,3.5927181,1433,430,1003
-.0090499991032205,3.5927126,1433,432,1001
-.0090386473626575,3.5927112,1433,432,1001
-.0090090954053158,3.5927057,1433,433,1000
-.009005566585813,3.592705,1433,434,999
-.0089258788305378,3.5926931,1433,436,997
-.0088866570436046,3.5926869,1433,436,997
-.0088257464280536,3.5926781,1433,438,995
-.0086885566621134,3.592658,1433,438,995
-.0086796117746039,3.5926569,1433,440,993
-.0086725407796307,3.5926561,1433,440,993
-.0086720255689078,3.5926561,1433,442,991
-.0086485074668955,3.5926545,1433,443,990
-.0085918727119476,3.5926516,1433,443,990
-.0085689162700972,3.5926504,1433,445,988
-.008531303755207,3.5926478,1433,446,987
-.008479164125243,3.5926437,1433,447,986
-.0083730762824655,3.5926363,1433,448,985
-.0082019444377144,3.5926201,1433,449,984
-.0081234179547029,3.5926123,1433,449,984
-.0081136823227487,3.5926113,1433,451,982
-.0080773837213676,3.5926089,1433,451,982
-.0079725335146995,3.5926015,1433,452,981
-.0079347374930806,3.5925994,1433,454,979
-.0078836196454027,3.5925965,1433,454,979
-.0078336924406799,3.5925939,1433,456,977
-.0076764358668224,3.5925899,1433,456,977
-.0076000449393742,3.5925872,1433,457,976
-.0075921257929025,3.592587,1433,458,975
-.007476416508609,3.5925834,1433,459,974
-.0074512722764817,3.5925822,1433,460,973
-.0074379262046836,3.5925813,1433,461,972
-.0073701270702273,3.5925765,1433,462,971
-.0072549286062279,3.5925722,1433,463,970
-.0072419749383451,3.5925717,1433,465,968
-.0071947516926909,3.592572,1433,465,968
-.0071732482219957,3.5925727,1433,466,967
-.0071721303181261,3.5925727,1433,468,965
-.0070223683192543,3.5925777,1433,469,964
-.0070107742409602,3.5925779,1433,469,964
-.0069249577595164,3.5925798,1433,471,962
-.006914665996677,3.5925801,1433,471,962
-.0069028464419899,3.5925803,1433,472,961
-.0067876466616944,3.5925872,1433,473,960
-.0065984384898136,3.5925963,1433,475,958
-.0065969600482135,3.5925963,1433,475,958
-.0064557348258284,3.5926058,1433,477,956
-.0064322772394755,3.592607,1433,477,956
-.0064219193510695,3.592607,1433,478,955
-.0062048282847756,3.5926094,1433,479,954
-.0060772037466335,3.5926106,1433,480,953
-.0060471377684425,3.5926111,1433,481,952
-.0059896774463761,3.5926127,1433,482,951
-.0059503019243132,3.5926139,1433,483,950
-.0057863725386699,3.5926175,1433,485,948
-.00548590421646,3.5926223,1433,486,947
-.0053988146735938,3.5926256,1433,486,947
-.0053013042191667,3.5926301,1433,488,945
-.0052609366206846,3.5926318,1433,489,944
-.0051858051858123,3.5926337,1433,489,944
-.0050734262053389,3.5926375,1433,490,943
-.004944892165156,3.5926459,1433,491,942
-.0049249936402109,3.5926456,1433,492,941
-.0048256028239792,3.5926445,1433,494,939
-.0047948983293197,3.5926447,1433,494,939
-.0047642849338142,3.5926449,1433,496,937
-.0046766322440911,3.5926454,1433,496,937
-.0046390107655127,3.5926459,1433,498,935
-.0044247064216908,3.5926518,1433,498,935
-.0042965505149133,3.5926545,1433,500,933
-.0042506101892776,3.5926585,1433,500,933
-.0041771978664152,3.5926688,1433,502,931
-.0041474094257629,3.5926726,1433,503,930
-.00411764881573,3.5926764,1433,504,929
-.004107177448426,3.5926778,1433,504,929
-.0039364327166359,3.5927033,1433,506,927
-.0039320091703507,3.5927043,1433,506,927
-.0038681506240407,3.5927167,1433,507,926
-.0038202221907175,3.5927262,1433,508,925
-.003787084114341,3.5927329,1433,509,924
-.0037269609089403,3.5927455,1433,510,923
-.0037066527913857,3.5927496,1433,511,922
-.0036532726255049,3.5927603,1433,513,920
-.0034952603911712,3.5927942,1433,514,919
-.0034594435561473,3.5928025,1433,514,919
-.0033849724558166,3.5928197,1433,515,918
-.0032868402927714,3.5928414,1433,516,917
-.0032122290484674,3.592859,1433,517,916
-.0031837744252094,3.5928657,1433,518,915
-.0031834759265362,3.5928657,1433,519,914
-.0031588973197347,3.5928714,1433,520,913
-.0031548283372218,3.5928724,1433,521,912
-.0030372578769962,3.5928981,1433,522,911
-.0028368681213038,3.5929418,1433,523,910
-.0027126642328182,3.5929711,1433,525,908
-.0026535500949202,3.5929852,1433,526,907
-.0026427527547245,3.5929875,1433,526,907
-.0025891187139584,3.5930004,1433,528,905
-.0024811330889001,3.5930281,1433,528,905
-.0023871783096242,3.5930521,1433,530,903
-.0023694475357612,3.5930564,1433,530,903
-.0023646976919921,3.5930576,1433,532,901
-.0022345550203939,3.5930893,1433,533,900
-.0021954803486528,3.5930979,1433,534,899
-.0021014019229853,3.5931203,1433,534,899
-.0019432062153668,3.5931559,1433,535,898
-.0019308494909664,3.5931585,1433,537,896
-.001889310885112,3.5931675,1433,538,895
-.0016315880857368,3.593224,1433,539,894
-.0016060402998443,3.5932298,1433,540,893
-.0015817739916819,3.5932353,1433,541,892
-.0014512918833547,3.5932634,1433,542,891
-.0014509688605595,3.5932636,1433,543,890
-.0013996189185078,3.5932748,1433,544,889
-.0013912209411532,3.5932765,1433,544,889
-.0013603084022396,3.5932839,1433,545,888
-.0012938322777701,3.5932999,1433,547,886
-.0012256068409731,3.5933151,1433,547,886
-.001195217871786,3.5933218,1433,548,885
-.0011945398417691,3.593322,1433,550,883
-.0011047986666541,3.5933404,1433,551,882
-.000980958986083,3.593364,1433,551,882
-.0009735026165267,3.5933654,1433,553,880
-.0009712430232707,3.5933657,1433,553,880
-.0009452677646775,3.5933704,1433,554,879
-.0009025533254717,3.5933785,1433,556,877
-.0008597014472062,3.5933869,1433,557,876
-.0008316475491128,3.5933928,1433,557,876
-.0008164224715921,3.5933959,1433,559,874
-.0008063326653933,3.5933981,1433,559,874
-.0007409598262373,3.59341,1433,560,873
-.0006906900028887,3.5934191,1433,562,871
-.0006354000228934,3.5934291,1433,562,871
-.0006238644171217,3.5934312,1433,563,869
-.0005915203603477,3.5934372,1433,565,868
-.0005577221020203,3.5934434,1433,565,868
-.000472756456268,3.5934587,1433,567,866
-.0004542363291508,3.593461,1433,567,866
-.0003881932922209,3.5934701,1433,569,864
-.0003041823215543,3.5934827,1433,570,863
-.0002549911943464,3.5934904,1433,570,863
-.0001826967651829,3.5935018,1433,571,862
-.0001701420086621,3.593504,1433,573,860
-.0001589545374087,3.5935056,1433,573,860
-.0000372756011806,3.593524,1433,574,859
7.55647768698e-06,3.5935316,1433,576,857
8.66734827835e-06,3.5935316,1433,576,857
.0001218759762411,3.5935481,1433,578,855
.000350646367143,3.5935819,1433,578,855
.0003785623247621,3.5935862,1433,579,854
.000430446030083,3.5935938,1433,580,853
.0005111613280351,3.5936081,1433,582,851
.0005841824335156,3.5936222,1433,582,851
.0006322066345138,3.5936315,1433,583,850
.0007093651427092,3.5936465,1433,584,849
.000779412267078,3.5936606,1433,586,847
.0008040668405175,3.5936656,1433,586,847
.00081628337505,3.593668,1433,587,846
.0008974790217381,3.5936837,1433,589,844
.0009853006081249,3.5937037,1433,590,843
.0009914538417301,3.5937052,1433,590,843
.0010005735416702,3.5937068,1433,592,841
.0010444945013851,3.5937157,1433,593,840
.0010865756687979,3.5937238,1433,594,839
.0012400423993792,3.5937555,1433,595,838
.0013737243860258,3.5937853,1433,595,838
.0014775666570756,3.5938106,1433,597,836
.0015283241746844,3.5938222,1433,598,835
.0015284121263471,3.5938222,1433,598,835
.0015297301335211,3.5938225,1433,600,833
.0015336316720935,3.5938234,1433,600,833
.0016944920199436,3.5938618,1433,602,831
.0017501442115891,3.5938761,1433,602,831
