cutoff,rss,N,low_n,high_n
-.0214408149641129,8.5210104,1373,260,1113
-.0214390716771544,8.5210104,1373,262,1111
-.0214351598259607,8.5210114,1373,263,1110
-.0214264299763942,8.5210114,1373,264,1109
-.0211814203847911,8.5210447,1373,264,1109
-.0209701423129707,8.52104,1373,266,1107
-.0208373942754476,8.5210457,1373,266,1107
-.0207967753516732,8.5210381,1373,267,1106
-.0207173525564599,8.5210314,1373,268,1105
-.0206697049933032,8.5210276,1373,269,1103
-.0206371736270052,8.5210304,1373,271,1102
-.0206090669603076,8.5210056,1373,271,1101
-.0204119579192484,8.5208521,1373,272,1101
-.0203135316343434,8.5207949,1373,273,1100
-.0202962017246633,8.5207882,1373,274,1098
-.0202418854706908,8.5207682,1373,275,1097
-.0199024292923037,8.5206757,1373,276,1097
-.0198889031358937,8.5206766,1373,278,1095
-.0198724223818562,8.5206776,1373,279,1094
-.0197297462151532,8.5206747,1373,279,1094
-.0197034933835849,8.5206718,1373,281,1092
-.0196290092635729,8.5206642,1373,282,1091
-.0195577627072448,8.5206299,1373,283,1090
-.0195469035451356,8.520627,1373,283,1090
-.0195162851100587,8.5206203,1373,285,1088
-.0194677473662078,8.5206099,1373,285,1088
-.0193920869223159,8.5205965,1373,287,1086
-.0192082292839217,8.5205688,1373,287,1086
-.0191471119752738,8.5205679,1373,288,1085
-.0191054484974815,8.5205622,1373,289,1084
-.0188827565458083,8.5205173,1373,290,1083
-.0188519364742877,8.5205097,1373,292,1081
-.0188115668401263,8.5205002,1373,292,1081
-.0187356384224494,8.520484,1373,293,1079
-.0185337865474125,8.5204201,1373,294,1079
-.0184629264964052,8.520402,1373,295,1078
-.0183117984972061,8.5203533,1373,296,1077
-.0182458469517004,8.5203314,1373,297,1076
-.0180405911488326,8.5202761,1373,298,1075
-.0179207366805836,8.5202579,1373,299,1074
-.0178472079798056,8.5202494,1373,300,1072
-.0177942107889916,8.5202436,1373,301,1072
-.0176130973857868,8.520195,1373,303,1070
-.0176114968914971,8.520195,1373,303,1070
-.0176062443303019,8.5201941,1373,304,1069
-.017581924003571,8.5201883,1373,305,1068
-.0173458089034806,8.5201569,1373,306,1067
-.0173043548753533,8.5201588,1373,307,1066
-.0172855566466593,8.5201607,1373,308,1065
-.0172666820502851,8.5201654,1373,309,1064
-.017181258914944,8.5201979,1373,310,1063
-.0169851958726506,8.5202799,1373,311,1062
-.0169525731266447,8.5202847,1373,313,1060
-.0167617847531019,8.5202951,1373,313,1060
-.0165025839225157,8.5203066,1373,314,1059
-.0163200283116108,8.5202923,1373,316,1057
-.0163090473242519,8.5202923,1373,316,1057
-.0162368296671002,8.5202961,1373,317,1056
-.0162342206472381,8.5202961,1373,319,1054
-.0161279829833702,8.5202723,1373,320,1053
-.0160985562993995,8.5202656,1373,320,1052
-.0160946448246336,8.5202646,1373,322,1051
-.0160743879295121,8.5202627,1373,323,1050
-.0159993156694738,8.5202494,1373,324,1049
-.0159664909213412,8.5202427,1373,324,1049
-.0158378442809593,8.5202227,1373,325,1048
-.0156750940656515,8.5202122,1373,327,1046
-.0152712780958009,8.5202303,1373,327,1046
-.0152434686816623,8.5202332,1373,328,1045
-.0152287648517955,8.5202351,1373,330,1043
-.0151231908799614,8.5202055,1373,331,1042
-.0149788301709568,8.5201416,1373,331,1042
-.0149417841990358,8.5201302,1373,333,1040
-.0148964059150961,8.5201044,1373,333,1040
-.014863432430011,8.5200872,1373,334,1039
-.0148511220993864,8.5200825,1373,335,1038
-.0146933174372262,8.52001,1373,337,1036
-.0146890484229277,8.5200071,1373,338,1035
-.0145009157487303,8.5199432,1373,339,1034
-.014328537233585,8.5199165,1373,340,1033
-.014320572649314,8.5199156,1373,340,1033
-.0143198764298007,8.5199156,1373,341,1032
-.0142360586787774,8.519908,1373,343,1030
-.0141495970552956,8.5198965,1373,343,1030
-.01414632203561,8.5198956,1373,345,1028
-.0140976411380969,8.5198908,1373,345,1028
-.0138892132842852,8.5198755,1373,346,1027
-.013742190348442,8.5198193,1373,348,1025
-.0137157745077149,8.5198107,1373,349,1024
-.0136862085707048,8.5198011,1373,350,1023
-.0136684341462936,8.5197945,1373,350,1023
-.013588864273083,8.5197659,1373,351,1022
-.0135611214880407,8.5197573,1373,352,1021
-.0135329723660673,8.5197477,1373,353,1020
-.0135279957814407,8.5197458,1373,355,1018
-.0134636894971638,8.519722,1373,355,1018
-.0134620680466522,8.519721,1373,357,1016
-.0134619404250253,8.519721,1373,358,1015
-.01345955917996,8.5197191,1373,359,1014
-.0134408143382478,8.5197086,1373,359,1014
-.013416341914343,8.5196962,1373,360,1013
-.0133709713360314,8.5196753,1373,362,1011
-.0132379359475627,8.5196218,1373,362,1011
-.01315613235338,8.5195818,1373,363,1010
-.0130344777954251,8.5194998,1373,364,1009
-.0129738917199558,8.5194578,1373,366,1007
-.0128954329316549,8.5194073,1373,367,1006
-.0128025787370859,8.5193672,1373,367,1006
-.0126973273884354,8.5193272,1373,368,1005
-.0125947007047452,8.5192862,1373,370,1003
-.0124145223285958,8.5192347,1373,370,1003
-.0123937240960371,8.5192289,1373,372,1001
-.0123877071859791,8.5192242,1373,373,1000
-.0123681557061861,8.5192089,1373,373,1000
-.0123142262060531,8.5191603,1373,374,999
-.0122945745573601,8.5191402,1373,375,998
-.0120626802019587,8.5189056,1373,377,996
-.0120600465227953,8.5189028,1373,377,996
-.0120068763909443,8.5188417,1373,379,994
-.0120001453169151,8.5188341,1373,379,994
-.0119829550659732,8.5188179,1373,381,992
-.0119098736953806,8.5187569,1373,382,991
-.0118423553231438,8.518692,1373,383,990
-.0118404231473174,8.5186911,1373,384,989
-.0115880720538621,8.5185041,1373,385,988
-.0114924212805439,8.5184231,1373,386,987
-.0113473814558642,8.5182819,1373,387,986
-.0112833201536106,8.5182228,1373,387,986
-.0112500841484407,8.5181932,1373,388,985
-.0111113547329789,8.5180664,1373,390,983
-.0110532650111341,8.5180092,1373,391,982
-.0110448897621158,8.5180016,1373,392,981
-.0109701422687881,8.517931,1373,392,981
-.0107407176960841,8.5177402,1373,394,979
-.0106931522852415,8.5177078,1373,394,979
-.0106674883202685,8.5176897,1373,396,977
-.0106156117830306,8.5176573,1373,397,976
-.0104984093861113,8.5175705,1373,398,975
-.0104082718002312,8.5175037,1373,399,974
-.0102794739655507,8.5173988,1373,399,974
-.0102192413135173,8.5173464,1373,400,973
-.010182996178264,8.5173187,1373,401,972
-.0100648439774926,8.5172253,1373,402,971
-.0099618699056012,8.5171394,1373,404,969
-.0097374798413818,8.5169344,1373,405,968
-.0097208363610271,8.5169172,1373,406,967
-.0095406881600462,8.5167265,1373,406,967
-.0095143416681257,8.5166998,1373,408,965
-.0094768026499825,8.5166626,1373,408,965
-.0093967186278842,8.5165854,1373,409,964
-.0093529043648171,8.5165434,1373,411,962
-.0093402475986949,8.5165329,1373,411,962
-.0093354256753379,8.5165281,1373,413,960
-.0093048411246555,8.5165005,1373,413,960
-.0091215028820636,8.5163164,1373,414,959
-.0091141153026262,8.5163088,1373,415,958
-.0090893390229275,8.5162859,1373,416,957
-.0090499991032205,8.5162439,1373,418,955
-.0090386473626575,8.5162306,1373,418,955
-.0090090954053158,8.5161886,1373,419,954
-.009005566585813,8.5161839,1373,420,953
-.0089258788305378,8.5160751,1373,422,951
-.0088866570436046,8.5160208,1373,422,951
-.0088257464280536,8.5159407,1373,424,949
-.0086885566621134,8.5157604,1373,424,949
-.0086796117746039,8.515749,1373,426,947
-.0086725407796307,8.5157413,1373,426,947
-.0086720255689078,8.5157413,1373,428,945
-.0086485074668955,8.5157166,1373,429,944
-.0085918727119476,8.5156593,1373,429,944
-.0085689162700972,8.5156345,1373,431,942
-.008531303755207,8.5155916,1373,432,941
-.008479164125243,8.5155287,1373,433,940
-.0083730762824655,8.5153971,1373,434,939
-.0082019444377144,8.5151691,1373,435,938
-.0081234179547029,8.5150614,1373,435,938
-.0081136823227487,8.515048,1373,437,936
-.0080773837213676,8.5150042,1373,437,936
-.0079725335146995,8.5148687,1373,438,935
-.0079347374930806,8.514823,1373,440,933
-.0078836196454027,8.5147676,1373,440,933
-.0078336924406799,8.5147114,1373,442,931
-.0076764358668224,8.5145645,1373,442,931
-.0076000449393742,8.5144892,1373,443,930
-.0075921257929025,8.5144806,1373,444,929
-.007476416508609,8.5143557,1373,445,928
-.0074512722764817,8.514327,1373,446,927
-.0074379262046836,8.5143108,1373,447,926
-.0073701270702273,8.5142202,1373,448,925
-.0072549286062279,8.5140867,1373,449,924
-.0072419749383451,8.5140715,1373,451,922
-.0071947516926909,8.5140276,1373,451,922
-.0071732482219957,8.5140104,1373,452,921
-.0071721303181261,8.5140095,1373,454,919
-.0070223683192543,8.5138922,1373,455,918
-.0070107742409602,8.5138826,1373,455,918
-.0069249577595164,8.5138206,1373,457,916
-.006914665996677,8.513814,1373,457,916
-.0069028464419899,8.5138054,1373,458,915
-.0067876466616944,8.5137386,1373,459,914
-.0065984384898136,8.513628,1373,461,912
-.0065969600482135,8.5136271,1373,461,912
-.0064557348258284,8.5135612,1373,463,910
-.0064322772394755,8.5135489,1373,463,910
-.0064219193510695,8.5135422,1373,464,909
-.0062048282847756,8.5133953,1373,465,908
-.0060471377684425,8.5132904,1373,466,907
-.0059896774463761,8.5132561,1373,467,906
-.0059503019243132,8.5132341,1373,468,905
-.0057863725386699,8.513134,1373,470,903
