country_name,iso3,year,vulnerability100,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,interest_revenue,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,readiness_lag,sample_debt,sample_ready,debt_hinge_low,debt_hinge_high,debt_kink_low,debt_kink_high,ready_hinge_low,ready_hinge_high,ready_kink_low,ready_kink_high,ready_debt_hinge_low,ready_debt_hinge_high,ready_debt_kink_low,ready_debt_kink_high
Australia,AUS,2015,.3271173095703125,.7059880065917968,.023199999332428,.0148500001430511,.3757500076293945,.0206150150299072,1,.3757500076293945,AUS,.0245190025294462,.0092130153875045,-.0426715750736557,-.0334585596861512,.0265594959259033,-.0334585596861512,0,0,.034640007019043,2017,.7049276733398437,2016,.7096913146972657,1,1,.0464855095885972,0,.0328182122498576,0,.0584796087264882,0,.0015531889297196,0,.0464855095885972,0,.0012346317025319,0
Australia,AUS,2016,.3279792785644531,.7049276733398437,.0270300006866455,.0127699995040894,.4045999908447266,.0231998777389526,.999000015258789,.4045999908447266,AUS,.030018360551615,.0121454284043571,-.0424575383328244,-.0303121099284673,.0258846569061279,-.0303121099284673,0,0,.0113800048828125,2018,.6910182952880859,2017,.7059880065917968,1,1,.0433390598309133,0,.030550902611342,0,.0553331589688043,0,.0014322798354397,0,.0433390598309133,0,.0011218166943573,0
Australia,AUS,2017,.3276167678833008,.6910182952880859,.0238700008392334,.0199500000476837,.4103900146484375,.0283464121818542,1.164000015258789,.4103900146484375,AUS,.0311080765209217,.0127664439791058,-.0425475538731024,-.0297811098939966,.0248239135742187,-.0297811098939966,0,0,.0548999786376953,2019,.6957149505615234,2018,.7049276733398437,1,1,.0428080597964426,0,.0295811525051282,0,.0548021589343336,0,.0013604040570665,0,.0428080597964426,0,.0010626635766669,0
Australia,AUS,2018,.3155680274963379,.6957149505615234,.0278900003433228,.0193299996852875,.4159799957275391,.0226443195343018,1.185999984741211,.4159799957275391,AUS,.0318548807303149,.0132509931500977,-.0455393936504937,-.0322884005003961,.0237605333328247,-.0322884005003961,0,0,.153120002746582,2020,.6934119415283203,2019,.6910182952880859,1,1,.0453153504028421,0,.0315265667651914,0,.0573094495407331,0,.0013617030860984,0,.0453153504028421,0,.0010767168937354,0
Australia,AUS,2019,.3135621643066406,.6934119415283203,.0197399997711182,.0156599998474121,.4652899932861328,.0238886880874634,1.301999969482422,.4652899932861328,AUS,.0411635254246044,.0191529764684478,-.0460374723779128,-.0268844959094651,.0238628768920898,-.0268844959094651,0,0,.0884300231933594,2021,.6805802154541015,2020,.6957149505615234,1,1,.0399114458119111,0,.0276750731296396,0,.0519055449498021,0,.001238615629154,0,.0399114458119111,0,.0009524019179949,0
Australia,AUS,2020,.3137673759460449,.6805802154541015,-.0204299998283386,.0088999998569489,.5690999984741211,.0178900945186615,1.311999969482422,.5690999984741211,AUS,.0608761187623038,.0346445990947375,-.0459865159853079,-.0113419168905704,.0251923823356628,-.0113419168905704,0,0,-.068650016784668,2022,.6939528656005859,2021,.6934119415283203,1,1,.0243688667930164,0,.0165849686123634,0,.0363629659309074,0,.0009160697405901,0,.0243688667930164,0,.0006139098093365,0
Australia,AUS,2021,.3131583213806152,.6939528656005859,.0535799980163574,.0284100008010864,.5537200164794922,.0230998492240906,1.636999969482422,.5537200164794922,AUS,.0579404983731561,.032082813714014,-.0461377511864104,-.0140549374723964,.0239012241363525,-.0140549374723964,0,0,-.0595600128173828,2023,.6931456756591797,2022,.6805802154541015,1,1,.0270818873748424,0,.0187935533496442,0,.0390759865127334,0,.0009339639119899,0,.0270818873748424,0,.0006472902601816,0
Australia,AUS,2022,.3158762359619141,.6931456756591797,.0420800018310547,.0661399984359741,.5004499816894531,.021716787815094,1.81,.5004499816894531,AUS,.0478986622043371,.0239708846231098,-.0454628619702164,-.0214919773471066,.0211473512649536,-.0214919773471066,0,0,,,.6933090972900391,2023,.6939528656005859,0,1,,,,,.0465130263874436,0,.0009836273074113,0,.0345189272495526,0,.0007299838798357,0
Australia,AUS,2023,.3159372329711914,.6933090972900391,.0213499999046326,.0561399984359741,.4941600036621094,.0231383109092712,1.721999969482422,.4941600036621094,AUS,.0467061676035065,.0230803199539919,-.0454477157165171,-.0223673957625252,.0201537108421326,-.0223673957625252,0,0,,,,,.6931456756591797,0,0,,,,,,,,,,,,
Austria,AUT,1995,.3063405418395996,.6027582168579102,.0266799998283386,.0161099994182587,.6823799896240235,.0892474937438965,,.6823799896240235,AUT,.0821873419078782,.056082997518324,-.0478306836730599,.0082523138452641,.0650598573684692,.0082523138452641,0,0,-.0486499786376954,1997,.6091216278076171,1996,,0,0,,,,,,,,,,,,
Austria,AUT,1996,.3071669387817383,.6091216278076171,.0239800000190735,.0169500005245209,.6818000030517578,.1000794792175293,,.6818000030517578,AUT,.0820988012192726,.0559749629218457,-.0476254798788043,.0083494830430414,.0645924663543701,.0083494830430414,0,0,.0101699829101563,1998,.6105945205688477,1997,.6027582168579102,0,0,,,,,,,,,,,,
Austria,AUT,1997,.3061225318908691,.6105945205688477,.0214599990844727,.0115400004386902,.6337300109863281,.0804056072235107,,.6337300109863281,AUT,.0729459660240143,.0462280478498069,-.0478848180319664,-.0016567701821595,.0605323505401611,-.0016567701821595,0,0,-.0203300094604492,1999,.6114191055297852,1998,.6091216278076171,0,0,,,,,,,,,,,,
