cutoff,rss,N,low_n,high_n
-.0215112952172233,.70131493,1389,265,1124
-.0215016603883866,.7013151,1389,266,1123
-.0214951765941579,.70131528,1389,268,1121
-.0214408149641129,.70131618,1389,268,1121
-.0214390716771544,.70131624,1389,270,1119
-.0214351598259607,.7013163,1389,271,1118
-.0214264299763942,.70131636,1389,272,1117
-.0211814203847911,.70131916,1389,272,1117
-.0209701423129707,.7013222,1389,274,1115
-.0208373942754476,.70132536,1389,274,1115
-.0207967753516732,.70132577,1389,275,1114
-.0207173525564599,.70132458,1389,276,1113
-.0206697049933032,.70132387,1389,277,1111
-.0206371736270052,.70132339,1389,279,1110
-.0206090669603076,.70132291,1389,279,1109
-.0204119579192484,.70131707,1389,280,1109
-.0203135316343434,.70131171,1389,281,1108
-.0202962017246633,.70131081,1389,282,1106
-.0202418854706908,.70130926,1389,283,1105
-.0199024292923037,.70129341,1389,284,1105
-.0198889031358937,.70129281,1389,286,1103
-.0198724223818562,.70129168,1389,287,1102
-.0197297462151532,.70128232,1389,287,1102
-.0197034933835849,.70128065,1389,289,1100
-.0196553459838667,.70127755,1389,290,1099
-.0196290092635729,.70127577,1389,291,1098
-.0195577627072448,.70127022,1389,292,1097
-.0195469035451356,.70126921,1389,292,1097
-.0195162851100587,.70126635,1389,294,1095
-.0194677473662078,.70126259,1389,294,1095
-.0193920869223159,.7012561,1389,296,1093
-.0192082292839217,.70124096,1389,296,1093
-.0191471119752738,.70123595,1389,297,1092
-.0191054484974815,.70123202,1389,298,1091
-.0188519364742877,.70120198,1389,300,1089
-.0188115668401263,.70119727,1389,300,1089
-.0187356384224494,.70118791,1389,301,1087
-.0185337865474125,.7011624,1389,302,1087
-.0184629264964052,.70115316,1389,303,1086
-.0183117984972061,.70113397,1389,304,1085
-.0182458469517004,.70112431,1389,305,1084
-.0180405911488326,.70109445,1389,306,1083
-.0179207366805836,.70107782,1389,307,1082
-.0178472079798056,.70106733,1389,308,1080
-.0177942107889916,.70106041,1389,309,1080
-.0176130973857868,.70103693,1389,311,1078
-.0176114968914971,.70103675,1389,311,1078
-.0176062443303019,.7010361,1389,312,1077
-.017581924003571,.70103294,1389,313,1076
-.0173458089034806,.70099998,1389,314,1075
-.0173345829554529,.70099849,1389,316,1073
-.0173043548753533,.70099449,1389,316,1073
-.0172855566466593,.70099187,1389,317,1072
-.0172666820502851,.70098925,1389,318,1071
-.017181258914944,.70097733,1389,319,1070
-.0169851958726506,.70094985,1389,320,1069
-.0169525731266447,.70094544,1389,322,1067
-.0168756768825947,.7009362,1389,323,1066
-.0167617847531019,.70092303,1389,323,1066
-.0165025839225157,.70089328,1389,324,1065
-.0163200283116108,.70087278,1389,326,1063
-.0163090473242519,.70087159,1389,326,1063
-.0162368296671002,.70086402,1389,327,1062
-.0162342206472381,.70086372,1389,329,1060
-.0161279829833702,.70085311,1389,330,1059
-.0160985562993995,.70084965,1389,330,1058
-.0160946448246336,.70084924,1389,332,1057
-.0160743879295121,.70084667,1389,333,1056
-.0159993156694738,.70083785,1389,334,1055
-.0159664909213412,.70083368,1389,334,1055
-.0158378442809593,.70081568,1389,335,1054
-.0156750940656515,.70079297,1389,337,1052
-.0152712780958009,.70072716,1389,337,1052
-.0152434686816623,.70072228,1389,338,1051
-.0152287648517955,.70071983,1389,340,1049
-.0151231908799614,.70070219,1389,341,1048
-.0149788301709568,.70067739,1389,341,1048
-.0149417841990358,.70067078,1389,343,1046
-.0148964059150961,.70066267,1389,343,1046
-.014863432430011,.70065689,1389,344,1045
-.0148511220993864,.70065475,1389,345,1044
-.0146933174372262,.70062768,1389,347,1042
-.0146890484229277,.70062691,1389,348,1041
-.0145009157487303,.70059603,1389,349,1040
-.014328537233585,.70056701,1389,350,1039
-.014320572649314,.70056564,1389,350,1039
-.0143198764298007,.70056552,1389,351,1038
-.0142360586787774,.70055187,1389,353,1036
-.0141495970552956,.70053792,1389,353,1036
-.01414632203561,.70053738,1389,355,1034
-.0140976411380969,.70052963,1389,355,1034
-.0138892132842852,.70049638,1389,356,1033
-.013742190348442,.70047313,1389,358,1031
-.0137157745077149,.7004689,1389,359,1030
-.0136862085707048,.70046425,1389,360,1029
-.0136684341462936,.70046169,1389,360,1029
-.013588864273083,.70045102,1389,361,1028
-.0135611214880407,.70044672,1389,362,1027
-.0135329723660673,.70044255,1389,363,1026
-.0135279957814407,.7004419,1389,365,1024
-.0134636894971638,.70043194,1389,365,1024
-.0134620680466522,.7004317,1389,367,1022
-.0134619404250253,.7004317,1389,368,1021
-.01345955917996,.70043135,1389,369,1020
-.0134408143382478,.70042878,1389,369,1020
-.013416341914343,.70042539,1389,370,1019
-.0133709713360314,.70041853,1389,372,1017
-.0132379359475627,.70039952,1389,372,1017
-.01315613235338,.70038867,1389,373,1016
-.0130344777954251,.70037282,1389,374,1015
-.0129738917199558,.70036644,1389,376,1013
-.0128954329316549,.7003563,1389,377,1012
-.0128025787370859,.70034355,1389,377,1012
-.0126973273884354,.70033127,1389,378,1011
-.0126299395691137,.70032555,1389,379,1010
-.0125947007047452,.70032263,1389,381,1008
-.0124145223285958,.70030558,1389,381,1008
-.0123877071859791,.7003029,1389,383,1006
-.0123681557061861,.70030117,1389,383,1006
-.0123142262060531,.700297,1389,384,1005
-.0122945745573601,.70029706,1389,385,1004
-.0120626802019587,.70029503,1389,387,1002
-.0120600465227953,.70029497,1389,387,1002
-.0120068763909443,.70029372,1389,389,1000
-.0120001453169151,.7002936,1389,389,1000
-.0119829550659732,.70029324,1389,391,998
-.0119098736953806,.70029044,1389,392,997
-.0118423553231438,.70028752,1389,393,996
-.0118404231473174,.70028746,1389,394,995
-.0115880720538621,.70027864,1389,395,994
-.0114924212805439,.70027584,1389,396,993
-.0113473814558642,.70027101,1389,397,992
-.0112833201536106,.70026934,1389,397,992
-.0112500841484407,.70026815,1389,398,991
-.0111113547329789,.70026338,1389,400,989
-.0110532650111341,.7002669,1389,401,988
-.0110448897621158,.70026737,1389,402,987
-.0109701422687881,.70027167,1389,402,987
-.0107407176960841,.70028341,1389,404,985
-.0106931522852415,.70028591,1389,404,985
-.0106674883202685,.70028734,1389,406,983
-.0106156117830306,.70029026,1389,407,982
-.0104984093861113,.70029646,1389,408,981
-.0104082718002312,.70030081,1389,409,980
-.0102794739655507,.70030445,1389,409,980
-.0102192413135173,.70030612,1389,410,979
-.010182996178264,.70030659,1389,411,978
-.0100648439774926,.70031077,1389,412,977
-.0099618699056012,.70031357,1389,414,975
-.0097374798413818,.70032001,1389,415,974
-.0097208363610271,.70032042,1389,416,973
-.0095406881600462,.70032394,1389,416,973
-.0095143416681257,.70032454,1389,418,971
-.0094768026499825,.70032704,1389,418,971
-.0093967186278842,.7003327,1389,419,970
-.0093529043648171,.70033568,1389,421,968
-.0093402475986949,.70033658,1389,421,968
-.0093354256753379,.70033681,1389,423,966
-.0093048411246555,.70033908,1389,423,966
-.0091215028820636,.70035774,1389,424,965
-.0091141153026262,.70035851,1389,425,964
-.0090893390229275,.70036066,1389,426,963
-.0090499991032205,.70036405,1389,428,961
-.0090386473626575,.70036489,1389,428,961
-.0090090954053158,.70036709,1389,429,960
-.009005566585813,.70036733,1389,430,959
-.0089258788305378,.70037246,1389,432,957
-.0088866570436046,.70037538,1389,432,957
-.0088257464280536,.70038009,1389,434,955
-.0086796117746039,.70038855,1389,435,954
-.0086725407796307,.70038897,1389,435,954
-.0086720255689078,.70038897,1389,437,952
-.0086485074668955,.70039016,1389,438,951
-.0085918727119476,.70039481,1389,438,951
-.0085689162700972,.7003966,1389,440,949
-.008531303755207,.70039928,1389,441,948
-.008479164125243,.70040351,1389,442,947
-.0083730762824655,.70041412,1389,443,946
-.0082019444377144,.70043069,1389,444,945
-.0081234179547029,.70043856,1389,444,945
-.0081136823227487,.70043951,1389,446,943
-.0080773837213676,.70044357,1389,446,943
-.0079725335146995,.70045501,1389,447,942
-.0079347374930806,.7004593,1389,449,940
-.0078836196454027,.70046544,1389,449,940
-.0078336924406799,.70047116,1389,451,938
-.0076764358668224,.70048946,1389,451,938
-.0076000449393742,.70049679,1389,452,937
-.0075921257929025,.70049751,1389,453,936
-.007476416508609,.70050842,1389,454,935
-.0074512722764817,.70051074,1389,455,934
-.0074379262046836,.70051193,1389,456,933
-.0073701270702273,.70051795,1389,457,932
-.0072549286062279,.70053291,1389,458,931
-.0072419749383451,.70053458,1389,460,929
-.0071947516926909,.70054007,1389,460,929
-.0071732482219957,.70054245,1389,461,928
-.0071721303181261,.70054263,1389,463,926
-.0070223683192543,.70056129,1389,464,925
-.0070107742409602,.70056283,1389,464,925
-.0069249577595164,.70057654,1389,466,923
-.006914665996677,.70057809,1389,466,923
