country_name,iso3,year,bond_spreads,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,CurrentGDP,ConstantGDP,revenue,interest_revenue,wsdi_days,wsdi_merge,country_id,spread_lag,b_it,ln_constantgdp,ln_constantgdp_lag,T_it,T_lead,outcome_year,b_outcome_common,A_outcome_common,eligible_spread,sample_spread,eligible_tax,sample_tax,mA_hat_spread_ratio,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_constructible,sample_theta_support,mA_hat_se,TA_hat_se
Uganda,UGA,2005,,.2877821350097656,.1000699996948242,.0860200023651123,.425629997253418,.1078813171386719,.8119999694824219,12.46,54153.32,3172.9629,.0759387445449829,,Matched (3),UGA,,.425629997253418,10.899574567493,10.80419697698066,1.100074154278194,1.07049357113231,2006,-.1480500030517579,-.0095622253417968,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2006,,.2741240882873535,.0704899978637695,.072189998626709,.2775799942016601,.1286227321624756,.8440000152587891,14.079,57970.781,3366.99,.0722928476333618,,Matched (3),UGA,,.2775799942016601,10.96769439104131,10.899574567493,1.07049357113231,1.080638616436621,2007,-.1078199958801269,-.0136580467224121,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2007,,.2778513145446777,.0806400012969971,.0609000015258789,.1697599983215332,.1461734771728516,.8690000152587891,17.511999,62645.465,3747.6609,.0728034162521362,,Matched (3),UGA,,.1697599983215332,11.04524656893706,10.96769439104131,1.080638616436621,1.104279982358559,2008,-.0132199954986572,.0037272262573242,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2008,,.2798474884033203,.1042800045013428,.1204399967193604,.156540002822876,.1026156139373779,.865999984741211,22.419001,69178.133,4223.8618,.0813624286651611,,Matched (3),UGA,,.156540002822876,11.14444009184793,11.04524656893706,1.104279982358559,1.080688318122564,2009,-.0086100006103516,.0019961738586426,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2009,,.2749669456481934,.0806900024414063,.1301700019836426,.1479300022125244,.1242153549194336,.9290000152587891,24.107,74760,4966.5581,.076081600189209,,Matched (3),UGA,,.1479300022125244,11.2220382615695,11.14444009184793,1.080688318122564,1.07483948635634,2010,.0356199932098389,-.0048805427551269,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2010,.0965838432312012,.2653672218322754,.0748400020599365,.0398300004005432,.1835499954223633,.1096303081512451,.9830000305175781,24.683001,80355,5793.6792,.065126633644104,,Matched (3),UGA,,.1835499954223633,11.29420959698317,11.2220382615695,1.07483948635634,1.076771825026445,2011,-.0039599990844726,-.0095997238159179,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2011,,.2715005493164063,.0767700004577637,.1865900039672851,.1795899963378906,.0951765537261963,1.028000030517578,27.500999,86524,7722.9922,.0644987440109253,,Matched (3),UGA,.0965838432312012,.1795899963378906,11.36817711108339,11.29420959698317,1.076771825026445,1.02333456613194,2012,.0153199958801269,.0061333274841309,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2012,.132203779220581,.2601753616333008,.0233299994468689,.1401099967956543,.1949099922180176,.1023678207397461,.9350000000000001,30.938999,88543,8316.2324,.0944837856292725,,Matched (3),UGA,,.1949099922180176,11.39124358870285,11.36817711108339,1.02333456613194,1.039381995188778,2013,.025890007019043,-.0113251876831055,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2013,.1216994094848633,.2577579116821289,.0393799996376038,.0546700000762939,.2207999992370605,.1032303142547607,.9,32.331001,92030,8457.498,.1053204154968262,,Matched (3),UGA,.132203779220581,.2207999992370605,11.4298698898329,11.39124358870285,1.039381995188778,1.057448658046289,2014,.026879997253418,-.0024174499511719,0,0,0,0,,,,,,0,0,,
Uganda,UGA,2014,.11529541015625,.2631644248962403,.0574499988555908,.0428999996185303,.2476799964904785,.0954239463806152,.9669999694824218,34.754002,97317,9780.2344,.1117782878875732,,Matched (3),UGA,.1216994094848633,.2476799964904785,11.48572897028176,11.4298698898329,1.057448658046289,1.080047679233844,2015,.0325399971008301,.0054065132141113,0,0,0,0,,,,,,0,0,,
