country_name,iso3,year,bond_spreads,readiness100,debt_gdp,CurrentGDP,ConstantGDP,interest_revenue,wsdi_days,wsdi_merge,country_id,duplicate_key,spread_lag,b_it,ln_constantgdp,ln_constantgdp_lag,T_it,T_lead,outcome_year,b_outcome_common,A_outcome_common,spread_missing_count,eligible_spread,sample_spread,tax_missing_count,eligible_tax,sample_tax,mA_hat_spread_ratio,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_constructible,sample_theta_support,mA_hat_se,TA_hat_se
China,CHN,2008,.0031156900525093,.5104647064208985,.2671500015258789,4655.583,39756.508,.0182081055641174,.1240535853136431,Matched (3),CHN,0,-.0061608201265335,.2671500015258789,10.59052882523552,10.49851335949283,1.096381778308164,1.094450043850918,2009,.0727000045776367,.0197592163085938,0,1,1,0,1,1,.0036405508390638,.0036405508390638,.0009725731622109,-.0195285384346987,-.0185559652724877,1,1,.0169446330686581,.0228821761655137
China,CHN,2009,.0009989999979734,.5235139083862305,.3398500061035156,5176.499,43511.512,.0179141318798065,.1317235997078763,Matched (3),CHN,0,.0031156900525093,.3398500061035156,10.68078081927917,10.59052882523552,1.094450043850918,1.105867278118838,2010,-.0064200210571289,.013049201965332,0,1,1,0,1,1,.0101847426244107,.0101847426244107,.0034612848430687,-.0186886789586482,-.0152273941155795,1,1,.016184039345027,.0229177843362971
China,CHN,2010,.0028215199708939,.5593957901000977,.3334299850463867,6138.8779,48117.957,.0182648396492004,.15428869562219,Matched (3),CHN,0,.0009989999979734,.3334299850463867,10.78141071347766,10.68078081927917,1.105867278118838,1.09450961045679,2011,-.0015900039672851,.0358818817138672,0,1,1,0,1,1,.0096231516860294,.0096231516860294,.0032086473227719,-.0162178218444982,-.0130091745217263,1,1,.0163076181665996,.0230625425267933
China,CHN,2011,.0112093901634216,.5647366714477539,.3318399810791016,7628.3828,52665.566,.0182290685176849,.0992420045874813,Matched (3),CHN,0,.0028215199708939,.3318399810791016,10.8717171321022,10.78141071347766,1.09450961045679,1.078476545507342,2012,.006410026550293,.0053408813476562,0,1,1,0,1,1,.009441500292356,.009441500292356,.0031330672783738,-.0222453835561792,-.0191123162778055,1,1,.0162402014403341,.0228147591070199
China,CHN,2012,.0168459105491638,.5692396926879882,.3382500076293946,8682.5342,56798.578,.0175566673278809,.045504274394518,Matched (3),CHN,0,.0112093901634216,.3382500076293946,10.94726657138535,10.8717171321022,1.078476545507342,1.077706404402179,2013,.0261299896240234,.0045030212402344,0,1,1,0,1,1,.0099803091332646,.0099803091332646,.0033758396404705,-.0281296152673918,-.0247537756269213,1,1,.0163128441355102,.0229202220527002
China,CHN,2013,.0148482000827789,.5762224578857422,.364379997253418,9787.5098,61212.191,.0185110521316528,.1766296329766439,Matched (3),CHN,0,.0168459105491638,.364379997253418,11.02210165464602,10.94726657138535,1.077706404402179,1.074913270761971,2014,.0286999893188477,.006982765197754,0,1,1,0,1,1,.012422551066202,.012422551066202,.0045265291233831,-.0137715098851497,-.0092449807617666,1,1,.0160813918207998,.0232637708130545
China,CHN,2014,.0164040100574493,.4316226196289062,.3930799865722656,10702.458,65797.797,.0196827685832977,.1209470335487049,Matched (3),CHN,0,.0148482000827789,.3930799865722656,11.09434163461001,11.02210165464602,1.074913270761971,1.070184008345644,2015,.0147400283813477,-.144599838256836,0,1,1,0,1,1,.0149648056861449,.0149648056861449,.0058823656181664,-.0198687029772302,-.0139863373590638,1,1,.0156941163135376,.0228697316053815
China,CHN,2015,.0126844596862793,.4439732360839844,.4078200149536133,11305.64,70415.75,.0176767671108246,.1305529961434437,Matched (3),CHN,0,.0164040100574493,.4078200149536133,11.1621722387151,11.09434163461001,1.070184008345644,1.067755504805388,2016,.0925099945068359,.0123506164550781,0,1,1,0,1,1,.016297301488847,.016297301488847,.0066463657368851,-.0188168589653281,-.0121704932284429,1,1,.0155769014212503,.0229119011959552
China,CHN,2016,.0105208301544189,.4460137557983399,.5003300094604493,11452,75186.805,.0235140657424927,.16565485666317,Matched (3),CHN,0,.0126844596862793,.5003300094604493,11.22773102496023,11.1621722387151,1.067755504805388,1.068909510904662,2017,.038579978942871,.0020405197143555,0,1,1,0,1,1,.0246425069644978,.0246425069644978,.0123293857426764,-.0149732377321451,-.0026438519894687,1,1,.0149680495991888,.0231578039436305
China,CHN,2017,.012763090133667,.4565662002563476,.5389099884033203,12516.152,80367.891,.0259110713005066,.1384306688705109,Matched (3),CHN,0,.0105208301544189,.5389099884033203,11.29437000506167,11.22773102496023,1.068909510904662,1.067586168683272,2018,.0198400115966797,.0105524444580078,0,1,1,0,1,1,.0280933686081825,.0280933686081825,.0151397969508459,-.0179542610940612,-.0028144641432153,1,1,.0147856854795582,.0229545977541193
China,CHN,2018,.0073991197347641,.4620459747314453,.55875,14107.927,85799.648,.0278832626342773,.1285015664532015,Matched (3),CHN,0,.012763090133667,.55875,11.35977018800262,11.29437000506167,1.067586168683272,1.060647283756535,2019,.0396300125122071,.0054797744750977,0,1,1,0,1,1,.0298708551563201,.0298708551563201,.0166903403185938,-.0190414886174049,-.0023511482988111,1,1,.0147387075152859,.022901980623327
China,CHN,2019,.0106128001213074,.52802490234375,.5983800125122071,14593.45,91003.164,.0303930449485779,,Master only (1),CHN,0,.0073991197347641,.5983800125122071,11.41864955481211,11.35977018800262,1.060647283756535,1.023365774112421,2020,.1029600143432616,.0659789276123047,1,0,0,1,0,0,,,,,,0,0,,
China,CHN,2020,.0207464408874512,.5450856399536133,.7013400268554687,15110.191,93129.523,.0372304654121399,,Master only (1),CHN,0,.0106128001213074,.7013400268554687,11.44174652832769,11.41864955481211,1.023365774112421,1.085557085775783,2021,.0199699401855469,.0170607376098633,1,0,0,1,0,0,,,,,,0,0,,
China,CHN,2021,.0159805905818939,.5505420303344727,.7213099670410156,18183.506,101097.41,.0342573714256287,,Master only (1),CHN,0,.0207464408874512,.7213099670410156,11.52383982666463,11.44174652832769,1.085557085775783,1.031120819500437,2022,.0516300201416016,.0054563903808594,1,0,0,1,0,0,,,,,,0,0,,
China,CHN,2022,-.0016854199767113,.55301025390625,.7729399871826171,18337.777,104243.65,.0363306093215942,,Master only (1),CHN,0,.0159805905818939,.7729399871826171,11.55448621154597,11.52383982666463,1.031120819500437,1.053768188964151,2023,.0679000091552735,.0024682235717773,1,0,0,1,0,0,,,,,,0,0,,
China,CHN,2023,-.0121863496303558,.5556672286987304,.8408399963378906,18366.936,109848.64,.035118727684021,,Master only (1),CHN,0,-.0016854199767113,.8408399963378906,11.60685870290687,11.55448621154597,1.053768188964151,,,,.0026569747924804,1,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,1995,,.3107380294799805,,15.205,14897.855,,,Matched (3),CIV,0,,,9.608972553303071,,,1.081356940792915,1996,,,5,0,0,3,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,1996,,.3097897148132324,,16.780001,16109.899,,,Matched (3),CIV,0,,,9.687189232455843,9.608972553303071,1.081356940792915,1.05722649547599,1997,,-.0009483146667481,5,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,1997,,.3046832466125488,.8418199920654297,16.202999,17031.813,.2222838592529297,,Matched (3),CIV,0,,.8418199920654297,9.742838197823193,9.687189232455843,1.05722649547599,1.049306857755157,1998,-.0902199554443359,-.0051064682006836,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,1998,,.2991402053833008,.7516000366210938,17.433001,17871.598,.2007499313354492,,Matched (3),CIV,0,,.7516000366210938,9.790968008535987,9.742838197823193,1.049306857755157,1.01617528161501,1999,.0285799407958984,-.005543041229248,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,1999,,.2839885711669922,.7801799774169922,17.114,18160.676,.228629035949707,,Matched (3),CIV,0,,.7801799774169922,9.807013864086811,9.790968008535987,1.01617528161501,.9793159283677193,2000,-.0403099822998046,-.0151516342163086,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2000,,.2690404891967774,.7398699951171875,14.851,17785.039,.2425500106811523,,Matched (3),CIV,0,,.7398699951171875,9.786112880753493,9.807013864086811,.9793159283677193,1.001213823064944,2001,-.0281500244140626,-.0149480819702148,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2001,,.2644327163696289,.711719970703125,15.485,17806.627,.1886636924743652,,Matched (3),CIV,0,,.711719970703125,9.787325967730814,9.786112880753493,1.001213823064944,.9833235585461128,2002,-.0818999862670898,-.0046077728271485,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2002,,.2598292922973633,.6298199844360352,17.148001,17509.676,.165235538482666,,Matched (3),CIV,0,,.6298199844360352,9.770508908903444,9.787325967730814,.9833235585461128,.9864046151268595,2003,-.0660099792480469,-.0046034240722656,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2003,,.2507492065429687,.5638100051879883,21.205999,17271.625,.1240581703186035,,Matched (3),CIV,0,,.5638100051879883,9.756820260518465,9.770508908903444,.9864046151268595,1.01231766517337,2004,.0033699798583984,-.0090800857543946,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2004,,.2355785942077637,.5671799850463867,22.924,17484.371,.1203688812255859,,Matched (3),CIV,0,,.5671799850463867,9.769062680520603,9.756820260518465,1.01231766517337,1.017212470333438,2005,.0144600296020508,-.0151706123352051,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2005,,.2171926307678223,.5816400146484375,23.625999,17785.32,.1133561325073242,,Matched (3),CIV,0,,.5816400146484375,9.786128694481828,9.769062680520603,1.017212470333438,1.015158546747427,2006,-.0069300079345703,-.0183859634399414,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2006,,.1793415451049805,.5747100067138672,24.628,18054.92,.0937662887573242,,Matched (3),CIV,0,,.5747100067138672,9.801173498469099,9.786128694481828,1.015158546747427,1.017650356945859,2007,-.039379997253418,-.0378510856628418,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2007,,.1965656852722168,.5353300094604492,28.158001,18373.596,.08537428855896,,Matched (3),CIV,0,,.5353300094604492,9.818669896840822,9.801173498469099,1.017650356945859,1.025428388925557,2008,-.0229299926757812,.0172241401672363,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2008,,.1946445083618164,.512400016784668,33.620998,18840.807,.0872739887237549,,Matched (3),CIV,0,,.512400016784668,9.843780362533602,9.818669896840822,1.025428388925557,1.032514510713894,2009,-.0476399993896484,-.0019211769104004,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2009,,.2005732154846191,.4647600173950195,33.693001,19453.406,.0794979095458984,,Matched (3),CIV,0,,.4647600173950195,9.875777462248085,9.843780362533602,1.032514510713894,1.020176415120103,2010,-.0086400222778321,.0059287071228027,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2010,,.1833553695678711,.4561199951171875,34.431,19845.906,.0869896411895752,,Matched (3),CIV,0,,.4561199951171875,9.895753030589201,9.875777462248085,1.020176415120103,.9514266363182583,2011,.0441600036621094,-.017217845916748,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2011,,.1843300628662109,.5002799987792969,35.528999,18881.924,.1270857620239258,,Matched (3),CIV,0,,.5002799987792969,9.845960332184388,9.895753030589201,.9514266363182583,1.108640197692382,2012,-.2533499908447265,.0009746932983398,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2012,,.1978211784362793,.2469300079345703,37.029999,20933.26,.0888568305969238,,Matched (3),CIV,0,,.2469300079345703,9.949094549401034,9.845960332184388,1.108640197692382,1.092719430399571,2013,-.0006900024414063,.0134911155700684,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2013,,.2096818542480469,.246240005493164,43.228001,22874.18,.0706659173965454,,Matched (3),CIV,0,,.246240005493164,10.03776402884498,9.949094549401034,1.092719430399571,1.087940824380656,2014,.0208599853515625,.0118606758117676,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2014,,.2475912857055664,.2670999908447266,48.882,24885.754,.064858922958374,,Matched (3),CIV,0,,.2670999908447266,10.12205078644356,10.03776402884498,1.087940824380656,1.088428636300921,2015,.0246200180053711,.0379094314575195,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2015,,.2684986114501953,.2917200088500976,45.814999,27086.367,.0759336090087891,,Matched (3),CIV,0,,.2917200088500976,10.20678582448096,10.12205078644356,1.088428636300921,1.071719946755964,2016,.0194599914550782,.0209073257446289,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2016,,.2855529975891113,.3111800003051758,48.408001,29029,.0860156154632568,,Matched (3),CIV,0,,.3111800003051758,10.2760506093017,10.20678582448096,1.071719946755964,1.074121056744979,2017,.0147700119018555,.017054386138916,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2017,,.2819094085693359,.3259500122070312,52.512001,31180.66,.0838557434082031,,Matched (3),CIV,0,,.3259500122070312,10.34755331481387,10.2760506093017,1.074121056744979,1.048418246536784,2018,.0272200012207031,-.0036435890197754,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2018,,.290921516418457,.3531700134277344,58.521999,32690.373,.0911572074890137,,Matched (3),CIV,0,,.3531700134277344,10.39483591130426,10.34755331481387,1.048418246536784,1.067214993232849,2019,.0189899826049805,.0090121078491211,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2019,,.2973394012451172,.3721599960327148,60.382999,34887.656,.098277473449707,,Master only (1),CIV,0,,.3721599960327148,10.45988835651603,10.39483591130426,1.067214993232849,1.007008097419843,2020,.090989990234375,.0064178848266602,4,0,0,2,0,0,,,,,,0,0,,
Côte d'Ivoire,CIV,2020,,.2997094535827637,.4631499862670899,63.118999,35132.152,.1223998355865479,,Master only (1),CIV,0,,.4631499862670899,10.46687201135204,10.45988835651603,1.007008097419843,1.070622852486332,2021,.0385000228881836,.0023700523376465,4,0,0,2,0,0,,,,,,0,0,,
