country_name,iso3,year,vulnerability100,debt_gdp,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,debt_missing_count,ready_missing_count,sample_debt,sample_ready,duplicate_key,debt_hinge_low,debt_hinge_high,debt_kink_low,debt_kink_high,ready_hinge_low,ready_hinge_high,ready_kink_low,ready_kink_high,ready_debt_hinge_low,ready_debt_hinge_high,ready_debt_kink_low,ready_debt_kink_high
Singapore,SGP,2005,.4032405090332031,.9266300201416016,.9266300201416016,SGP,.131084112119264,.1214664734533176,-.0237693156821425,.0976971577711751,.0976971577711751,0,0,-.0613899993896484,2006,.6528996276855469,2005,0,1,1,0,0,0,.0846702078687291,0,.0552811471935511,,,,,,,,
Singapore,SGP,2006,.4044255828857422,.8652400207519532,.8652400207519532,SGP,.1194607886715311,.1033622552692002,-.0234750483166501,.0798872069525501,.0798872069525501,0,0,.0126499938964844,2007,.7114139556884765,2006,0,1,1,0,0,0,.0668602570501041,0,.0475653199463629,,,,,,,,
Singapore,SGP,2007,.4030198669433594,.8778900146484375,.8778900146484375,SGP,.1218255769008846,.1069494574900719,-.0238241036317339,.083125353858338,.083125353858338,0,0,.1006399536132813,2008,.7267100524902343,2007,0,1,1,0,0,0,.070098403955892,0,.0509412148182679,,,,,,,,
Singapore,SGP,2008,.4033753585815429,.9785299682617188,.9785299682617188,SGP,.1409402906041738,.1379142980916996,-.0237358309999493,.1141784670917503,.1141784670917503,0,0,.0383600616455078,2009,.736235122680664,2008,0,1,1,0,0,0,.1011515171893043,0,.0744712996672028,,,,,,,,
Singapore,SGP,2009,.4008405303955078,1.016890029907227,1.016890029907227,SGP,.1481564024308858,.1506587684988906,-.0243652577742234,.1262935107246672,.1262935107246672,0,0,-.0301499938964843,2010,.7194818115234375,2009,0,1,1,0,0,0,.1132665608222212,0,.0814932303654013,,,,,,,,
Singapore,SGP,2010,.4010114288330078,.9867400360107422,.9867400360107422,SGP,.1424372022666333,.1405484900938471,-.0243228217413448,.1162256683525023,.1162256683525023,0,0,.0445599365234374,2011,.7499860382080078,2010,0,1,1,0,0,0,.1031987184500563,0,.0773975979985013,,,,,,,,
Singapore,SGP,2011,.4020252609252929,1.03129997253418,1.03129997253418,SGP,.1509228924951989,.1556467748850775,-.02407107565969,.1315756992253876,.1315756992253876,0,0,.0359500122070313,2012,.7644010162353516,2011,0,1,1,0,0,0,.1185487493229416,0,.0906187844558865,,,,,,,,
Singapore,SGP,2012,.4013299942016602,1.067249984741211,1.067249984741211,SGP,.1577294825339854,.168336787827635,-.0242437183238071,.1440930695038279,.1440930695038279,0,0,-.0854000091552735,2013,.7728155517578125,2012,0,1,1,0,0,0,.1310661196013819,0,.1012899355364974,,,,,,,,
Singapore,SGP,2013,.3975454330444336,.9818499755859375,.9818499755859375,SGP,.1414184353886643,.1388516873337615,-.0251834680608346,.1136682192729269,.1136682192729269,0,0,-.0043599700927733,2014,.7848036193847656,2013,0,1,1,0,0,0,.1006412693704809,0,.0789836324614306,,,,,,,,
Singapore,SGP,2014,.3947853088378906,.9774900054931641,.9774900054931641,SGP,.1405187193174628,.1373556437175191,-.0258688384088098,.1114868053087093,.1114868053087093,0,0,.0435199737548828,2015,.8072019958496094,2014,0,1,1,0,0,0,.0984598554062633,0,.0794769917949997,,,,,,,,
Singapore,SGP,2015,.3891069412231445,1.021009979248047,1.021009979248047,SGP,.1486323599904719,.15175512278946,-.0272788419075018,.1244762808819582,.1244762808819582,0,0,.0380799865722656,2016,.804161376953125,2015,0,1,1,0,0,0,.1114493309795122,0,.0896232474609891,,,,,,,,
Singapore,SGP,2016,.3895102310180664,1.059089965820313,1.059089965820313,SGP,.1558719685697094,.1650824378648384,-.0271787004477713,.1379037374170671,.1379037374170671,0,0,.0137600708007812,2017,.7845143127441406,2016,0,1,1,0,0,0,.1248767875146211,0,.097967627134729,,,,,,,,
Singapore,SGP,2017,.3888970947265625,1.072850036621094,1.072850036621094,SGP,.1584681744872317,.1700125868019044,-.027330949188052,.1426816376138524,.1426816376138524,0,0,.0190299987792968,2018,.7902337646484375,2017,0,1,1,0,0,0,.1296546877114064,0,.1024575119745022,,,,,,,,
Singapore,SGP,2018,.3892274856567383,1.091880035400391,1.091880035400391,SGP,.1620894408716504,.1769822244369672,-.0272489093485963,.1497333150883708,.1497333150883708,0,0,.1849399566650392,2019,.7939757537841797,2018,0,1,1,0,0,0,.1367063651859249,0,.10854153934559,,,,,,,,
Singapore,SGP,2019,.3902054214477539,1.27681999206543,1.27681999206543,SGP,.1972238661185954,.2518193751726583,-.0270060767283117,.2248132984443466,.2248132984443466,0,0,.1943300628662108,2020,.7951992797851563,2019,0,1,1,0,0,0,.2117863485419006,0,.1684123518288474,,,,,,,,
Singapore,SGP,2020,.3881437683105469,1.471150054931641,1.471150054931641,SGP,.2340615905507316,.344339721796096,-.0275180087365533,.3168217130595426,.3168217130595426,0,0,-.0718099975585937,2021,.7975067901611328,2020,0,1,1,0,0,0,.3037947631570966,0,.2422783864331777,,,,,,,,
Singapore,SGP,2021,.3877573013305664,1.399340057373047,1.399340057373047,SGP,.2204191327953161,.3084413219319149,-.0276139728992973,.2808273490326176,.2808273490326176,0,0,.1340399169921875,2022,.802470703125,2021,0,1,1,0,0,0,.2678003991301716,0,.2149019745871444,,,,,,,,
Singapore,SGP,2022,.3883990097045898,1.533379974365234,1.533379974365234,SGP,.2458819469961773,.3770304535818723,-.0274546293847697,.3495758241971026,.3495758241971026,0,0,.1709500122070313,2023,.8012519073486328,2022,0,1,1,0,0,0,.3365488742946566,0,.2696604274446289,,,,,,,,
Singapore,SGP,2023,.3886924743652344,1.704329986572266,1.704329986572266,SGP,.2783426679841648,.4743877555879402,-.0273817587595611,.4470059968283791,.4470059968283791,0,0,,,.8001235961914063,2023,1,1,0,0,0,,,,,,,,,,,,
Serbia,SRB,1995,.4199296951293945,,,SRB,,,-.0196252002633308,,,,,,,.3279016494750976,1995,7,7,0,0,0,,,,,,,,,,,,
Serbia,SRB,1996,.4249179840087891,,,SRB,,,-.0183865511920436,,,,,,,.3279016494750976,1996,7,6,0,0,0,,,,,,,,,,,,
Serbia,SRB,1997,.4257170486450195,,,SRB,,,-.01818813432135,,,,,,,.3185452079772949,1997,7,6,0,0,0,,,,,,,,,,,,
Serbia,SRB,1998,.4238893890380859,,,SRB,,,-.0186419630649315,,,,,,,.3091887474060059,1998,5,4,0,0,0,,,,,,,,,,,,
Serbia,SRB,1999,.419879035949707,,,SRB,,,-.019637779515934,,,,,,,.3127372360229492,1999,5,4,0,0,0,,,,,,,,,,,,
Serbia,SRB,2000,.4194429779052735,2.006349945068359,2.006349945068359,SRB,.3364803746176656,.6750973811307343,-.0197460577060758,.6553513234246585,.6553513234246585,0,0,-1.047439956665039,2001,.3162857055664062,2000,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2001,.4245020294189453,.9589099884033203,.9589099884033203,SRB,.1377669144016773,.1321060702912736,-.0184898374649248,.1136162328263488,.1136162328263488,0,0,-.2747100067138671,2002,.3317605209350586,2001,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2002,.4248269653320312,.6841999816894532,.6841999816894532,SRB,.0856245850822142,.058584339545418,-.018409152168483,.040175187376935,.040175187376935,0,0,-.039739990234375,2003,.3461603164672852,2002,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2003,.4249612426757812,.6444599914550782,.6444599914550782,SRB,.0780838693108477,.0503219297488483,-.0183758095712212,.0319461201776271,.0319461201776271,0,0,-.0686299896240234,2004,.3540043640136719,2003,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2004,.4257276153564453,.5758300018310547,.5758300018310547,SRB,.0650751843774058,.0374722435391978,-.0181855104862814,.0192867330529164,.0192867330529164,0,0,-.0745000076293946,2005,.3609380340576172,2004,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2005,.4257875061035156,.5013299942016601,.5013299942016601,SRB,.0509337035551973,.0255345933079962,-.0181706389301163,.0073639543778798,.0073639543778798,0,0,-.1309199905395508,2006,.3395778656005859,2005,2,2,0,0,0,,,,,,,,,,,,
Serbia,SRB,2006,.4257928085327148,.3704100036621094,.3704100036621094,SRB,.0260800574447209,.0096603141736071,-.0181693222764176,-.0085090081028106,-.0085090081028106,0,0,-.070300006866455,2007,.354998893737793,2006,1,1,0,0,0,,,,,,,,,,,,
Serbia,SRB,2007,.4245127487182617,.3001099967956543,.3001099967956543,SRB,.0127009385049624,.0038116786140261,-.0184871757405412,-.0146754971265151,-.0146754971265151,0,0,-.0059700012207031,2008,.3672428131103516,2007,1,1,0,0,0,,,,,,,,,,,,
Serbia,SRB,2008,.4263165283203125,.2941399955749512,.2941399955749512,SRB,.0116146636024922,.0034163371006416,-.0180392766747681,-.0146229395741265,-.0146229395741265,0,0,.0592300224304199,2009,.3719557571411133,2008,0,0,1,1,0,.0276498894765725,0,.0102845355751266,0,.0398871215371586,0,.0005766081469284,0,.0276498894765725,0,.0003997067454218,0
Serbia,SRB,2009,.424078598022461,.3533700180053711,.3533700180053711,SRB,.0228004653118028,.0080570008377626,-.0185949803142445,-.0105379794764819,-.0105379794764819,0,0,.0711199951171875,2010,.3713608169555664,2009,0,0,1,1,0,.0235649293789279,0,.0087510914256589,0,.035802161439514,0,.0006669976092525,0,.0235649293789279,0,.0004390168337882,0
Serbia,SRB,2010,.4227404022216797,.4244900131225586,.4244900131225586,SRB,.0362669307014477,.0153949498893725,-.0189272696074098,-.0035323197180373,-.0035323197180373,0,0,.035270004272461,2011,.3758866500854492,2010,0,0,1,1,0,.0165592696204833,0,.0062244083855052,0,.0287965016810694,0,.0007690437498767,0,.0165592696204833,0,.000442234370869,0
Serbia,SRB,2011,.4211677932739258,.4597600173950195,.4597600173950195,SRB,.0429215353664167,.0197336058466847,-.0193177663608515,.0004158394858332,.0004158394858332,0,0,.1197799682617187,2012,.3772220611572266,2011,0,0,1,1,0,.0126111104166128,0,.0047571890648361,0,.0248483424771989,0,.000816766602096,0,.0126111104166128,0,.0004145280037526,0
Serbia,SRB,2012,.4142023468017578,.5795399856567383,.5795399856567383,SRB,.0654787501258742,.0379475539087703,-.0210473662321602,.0169001876766101,.0169001876766101,0,0,.0321200180053711,2013,.376732292175293,2012,0,0,1,1,0,0,.0038732377741641,0,.0014591737448008,.008363994286422,0,.0003861964142112,0,0,.0038732377741641,0,.000178841650119
Serbia,SRB,2013,.4106507110595703,.6116600036621094,.6116600036621094,SRB,.0714837230740996,.043723734317285,-.0219292779297331,.0217944563875519,.0217944563875519,0,0,.0230799865722656,2014,.3961839294433594,2013,0,0,1,1,0,0,.0087675064851059,0,.0034735451706894,.0034697255754802,0,.0002133560290158,0,0,.0087675064851059,0,.0005391205521415
Serbia,SRB,2014,.4043852996826172,.634739990234375,.634739990234375,SRB,.0757017288855858,.048050914653562,-.0234850510958287,.0245658635577333,.0245658635577333,0,0,.0360400390625,2015,.4169202804565429,2014,0,0,1,1,0,0,.0115389136552873,0,.0048108071173262,.0006983184052988,0,.0000496139644638,0,0,.0115389136552873,0,.0008198140671936
