country_name,iso3,year,theta_hat_A,cutoff
Malaysia,MYS,2010,-.0020048792839912,-.0324804984770311
Malaysia,MYS,2011,-.0139974751532348,-.0324804984770311
Namibia,NAM,2015,.0092991891005509,-.0324804984770311
Namibia,NAM,2016,-.0015460209150801,-.0324804984770311
Namibia,NAM,2017,-.0049915904516884,-.0324804984770311
Namibia,NAM,2018,-.019745774010121,-.0324804984770311
Netherlands,NLD,2000,-.0050236506880937,-.0324804984770311
Netherlands,NLD,2001,-.0161630567998085,-.0324804984770311
Netherlands,NLD,2002,.0007192695600222,-.0324804984770311
Netherlands,NLD,2003,.0020191292652316,-.0324804984770311
Netherlands,NLD,2004,-.009178786301021,-.0324804984770311
Netherlands,NLD,2005,.0009901371373413,-.0324804984770311
Netherlands,NLD,2006,.0081718041353322,-.0324804984770311
Netherlands,NLD,2007,.0023601865933311,-.0324804984770311
Netherlands,NLD,2008,-.0052021123933179,-.0324804984770311
Netherlands,NLD,2009,-.003031022803266,-.0324804984770311
Netherlands,NLD,2010,-.0095485020927248,-.0324804984770311
Netherlands,NLD,2011,.0094386137710808,-.0324804984770311
Netherlands,NLD,2012,.0061185389078771,-.0324804984770311
Netherlands,NLD,2013,.0003825378367945,-.0324804984770311
Netherlands,NLD,2014,.0145020679228774,-.0324804984770311
Netherlands,NLD,2015,.0217443568104654,-.0324804984770311
Netherlands,NLD,2016,.0043233666625603,-.0324804984770311
Netherlands,NLD,2017,-.0063563061027249,-.0324804984770311
Netherlands,NLD,2018,.0166011945873011,-.0324804984770311
Norway,NOR,2000,-.0149810965243072,-.0324804984770311
Norway,NOR,2001,-.0213927072086571,-.0324804984770311
Norway,NOR,2002,.0004591168633255,-.0324804984770311
Norway,NOR,2003,-.0050586041092721,-.0324804984770311
Norway,NOR,2004,-.0113548345994084,-.0324804984770311
Norway,NOR,2005,-.0016144200674415,-.0324804984770311
Norway,NOR,2006,.0206808889308121,-.0324804984770311
Norway,NOR,2007,.002778401192865,-.0324804984770311
Norway,NOR,2008,-.0092722104325427,-.0324804984770311
Norway,NOR,2009,-.0133785888295772,-.0324804984770311
Norway,NOR,2010,-.0197831897623776,-.0324804984770311
Norway,NOR,2011,-.0140843506314574,-.0324804984770311
Norway,NOR,2012,-.0236534603201874,-.0324804984770311
Norway,NOR,2013,-.0166601909405462,-.0324804984770311
Norway,NOR,2014,-.0023782959445908,-.0324804984770311
Norway,NOR,2015,-.003664320353001,-.0324804984770311
Norway,NOR,2016,-.0082481621023715,-.0324804984770311
Norway,NOR,2017,-.0213239230884863,-.0324804984770311
Norway,NOR,2018,.0026177739480735,-.0324804984770311
New Zealand,NZL,2000,-.0249707127345263,-.0324804984770311
New Zealand,NZL,2001,-.0247865419380346,-.0324804984770311
New Zealand,NZL,2002,-.0284698543970048,-.0324804984770311
New Zealand,NZL,2003,-.025782927337527,-.0324804984770311
New Zealand,NZL,2004,-.0298217603477869,-.0324804984770311
New Zealand,NZL,2005,-.028954852991082,-.0324804984770311
New Zealand,NZL,2006,-.0273333955654131,-.0324804984770311
New Zealand,NZL,2007,-.0256046345336904,-.0324804984770311
New Zealand,NZL,2008,-.0284355173860673,-.0324804984770311
New Zealand,NZL,2009,-.0301692219844021,-.0324804984770311
New Zealand,NZL,2010,-.023741016334873,-.0324804984770311
New Zealand,NZL,2011,-.0237472707365295,-.0324804984770311
New Zealand,NZL,2012,-.0265966304816066,-.0324804984770311
New Zealand,NZL,2013,-.0142548552718419,-.0324804984770311
New Zealand,NZL,2014,-.0274363173649862,-.0324804984770311
New Zealand,NZL,2015,-.0278682602900265,-.0324804984770311
New Zealand,NZL,2016,-.0190754339906957,-.0324804984770311
New Zealand,NZL,2017,-.0181987480326314,-.0324804984770311
Pakistan,PAK,2010,.0137076036018469,-.0324804984770311
Pakistan,PAK,2011,-.0040816259443888,-.0324804984770311
Pakistan,PAK,2012,-.0056802229906847,-.0324804984770311
Pakistan,PAK,2013,.005095668776229,-.0324804984770311
Pakistan,PAK,2014,.0047895436999048,-.0324804984770311
Pakistan,PAK,2015,.0077212360469764,-.0324804984770311
Pakistan,PAK,2016,.0236589040690694,-.0324804984770311
Pakistan,PAK,2017,.016073517856849,-.0324804984770311
Pakistan,PAK,2018,.0143540286480731,-.0324804984770311
Philippines,PHL,2001,-.0065928120335557,-.0324804984770311
Philippines,PHL,2002,.0027526028007548,-.0324804984770311
Philippines,PHL,2003,.0068214538012651,-.0324804984770311
Philippines,PHL,2004,.0122091066055946,-.0324804984770311
Philippines,PHL,2005,.0073929547006951,-.0324804984770311
Philippines,PHL,2006,-.0090163415736993,-.0324804984770311
Philippines,PHL,2007,-.00353763450612,-.0324804984770311
Philippines,PHL,2008,-.0165109562973277,-.0324804984770311
Philippines,PHL,2009,-.0177636230643756,-.0324804984770311
Philippines,PHL,2010,-.0062647522811161,-.0324804984770311
Philippines,PHL,2011,-.0188028006871178,-.0324804984770311
Philippines,PHL,2012,-.0075978570954399,-.0324804984770311
Philippines,PHL,2013,-.0150059170393017,-.0324804984770311
Philippines,PHL,2014,-.0175048985334848,-.0324804984770311
Philippines,PHL,2015,-.0080703760038392,-.0324804984770311
Philippines,PHL,2016,-.0180939026704956,-.0324804984770311
Philippines,PHL,2017,-.011451031513802,-.0324804984770311
Philippines,PHL,2018,-.0112052526769304,-.0324804984770311
Poland,POL,2000,-.0078048377603988,-.0324804984770311
Poland,POL,2001,-.0212485795213153,-.0324804984770311
Poland,POL,2002,.0047540156661596,-.0324804984770311
Poland,POL,2003,-.0033112031266553,-.0324804984770311
Poland,POL,2004,-.0153675655014934,-.0324804984770311
Poland,POL,2005,-.0047368557956131,-.0324804984770311
Poland,POL,2006,.0103519142564306,-.0324804984770311
Poland,POL,2007,.0091620581167435,-.0324804984770311
Poland,POL,2008,-.0070962191056453,-.0324804984770311
Poland,POL,2009,-.0065179653719148,-.0324804984770311
Poland,POL,2010,-.007258614150913,-.0324804984770311
Poland,POL,2011,-.0004992419832495,-.0324804984770311
Poland,POL,2012,-.0008595667097351,-.0324804984770311
Poland,POL,2013,-.0036187471845677,-.0324804984770311
Poland,POL,2015,.0157895178518682,-.0324804984770311
Poland,POL,2016,.0006256436899348,-.0324804984770311
Poland,POL,2017,-.0099507562391259,-.0324804984770311
Poland,POL,2018,.0174857785851333,-.0324804984770311
Portugal,PRT,2000,-.0084141787740923,-.0324804984770311
Portugal,PRT,2001,-.0022128094334032,-.0324804984770311
Portugal,PRT,2002,.0027580501578315,-.0324804984770311
Portugal,PRT,2003,.0144848205989333,-.0324804984770311
Portugal,PRT,2004,.0078546069194854,-.0324804984770311
Portugal,PRT,2005,.0151640044329705,-.0324804984770311
Portugal,PRT,2006,.0144685844976478,-.0324804984770311
Portugal,PRT,2007,.0099067781317593,-.0324804984770311
Portugal,PRT,2008,.0100810948509389,-.0324804984770311
Portugal,PRT,2009,.0386102920935764,-.0324804984770311
Portugal,PRT,2010,.0419164981880569,-.0324804984770311
Portugal,PRT,2011,.0826452331223379,-.0324804984770311
Portugal,PRT,2012,.1065203298127026,-.0324804984770311
Portugal,PRT,2013,.102391706402241,-.0324804984770311
Portugal,PRT,2014,.119809115172076,-.0324804984770311
Portugal,PRT,2015,.1287802834969141,-.0324804984770311
Portugal,PRT,2016,.108756685716856,-.0324804984770311
Portugal,PRT,2017,.1241754008745585,-.0324804984770311
Portugal,PRT,2018,.0879695411405323,-.0324804984770311
Romania,ROU,2008,-.0122709471975106,-.0324804984770311
Romania,ROU,2009,-.0208157905352032,-.0324804984770311
Romania,ROU,2010,-.0085680396797469,-.0324804984770311
Romania,ROU,2011,-.0111831365040835,-.0324804984770311
Romania,ROU,2012,.0136055064703136,-.0324804984770311
Romania,ROU,2013,-.0046416458105316,-.0324804984770311
Romania,ROU,2014,-.0058056066224902,-.0324804984770311
Romania,ROU,2015,.0127924944330104,-.0324804984770311
Romania,ROU,2016,-.0087350201463849,-.0324804984770311
Romania,ROU,2017,-.0057865617989449,-.0324804984770311
Romania,ROU,2018,.0087930966943695,-.0324804984770311
Russia,RUS,2004,-.0242533579968149,-.0324804984770311
Russia,RUS,2005,-.0186545887873668,-.0324804984770311
Russia,RUS,2006,-.0228919491314652,-.0324804984770311
Russia,RUS,2007,-.0087968655829244,-.0324804984770311
Russia,RUS,2008,-.0172348937940052,-.0324804984770311
Russia,RUS,2009,-.022339134991427,-.0324804984770311
Russia,RUS,2010,-.0174396203146132,-.0324804984770311
Russia,RUS,2011,-.0142328864950443,-.0324804984770311
Russia,RUS,2012,-.0175820397896466,-.0324804984770311
Russia,RUS,2013,-.0219421809171148,-.0324804984770311
Russia,RUS,2014,-.0174473153637159,-.0324804984770311
Russia,RUS,2015,-.0145658016572938,-.0324804984770311
Russia,RUS,2016,-.0091013742561495,-.0324804984770311
Russia,RUS,2017,-.0166095512287797,-.0324804984770311
Russia,RUS,2018,-.0205484386722724,-.0324804984770311
Slovak Republic,SVK,2008,-.014458984131909,-.0324804984770311
Slovak Republic,SVK,2009,-.0134038386333286,-.0324804984770311
Slovak Republic,SVK,2010,-.0144775200462618,-.0324804984770311
Slovak Republic,SVK,2011,-.0045875386621071,-.0324804984770311
Slovak Republic,SVK,2014,.0049525336649502,-.0324804984770311
Slovak Republic,SVK,2015,.0194535109625488,-.0324804984770311
Slovak Republic,SVK,2016,-.0015208615891982,-.0324804984770311
Slovak Republic,SVK,2017,-.003556695908738,-.0324804984770311
Slovak Republic,SVK,2018,.0201887996305475,-.0324804984770311
Slovenia,SVN,2008,-.0148845062001741,-.0324804984770311
Slovenia,SVN,2009,-.0083244120472479,-.0324804984770311
Slovenia,SVN,2010,-.0156432142322489,-.0324804984770311
Slovenia,SVN,2011,.0110233637993432,-.0324804984770311
Slovenia,SVN,2012,.0160294359491902,-.0324804984770311
Slovenia,SVN,2013,.0159305529015971,-.0324804984770311
Slovenia,SVN,2014,.0336635000639415,-.0324804984770311
Slovenia,SVN,2015,.0591831394075262,-.0324804984770311
Slovenia,SVN,2016,.0285699591390092,-.0324804984770311
Slovenia,SVN,2017,.0310273907584702,-.0324804984770311
Slovenia,SVN,2018,.0406625400748014,-.0324804984770311
Sweden,SWE,2000,-.001856515488086,-.0324804984770311
Sweden,SWE,2001,-.0102293490844282,-.0324804984770311
Sweden,SWE,2002,.0128839426062213,-.0324804984770311
Sweden,SWE,2003,-.000918134640351,-.0324804984770311
Sweden,SWE,2004,-.0098610513324213,-.0324804984770311
Sweden,SWE,2005,.0044751916136071,-.0324804984770311
Sweden,SWE,2006,.0196317042614622,-.0324804984770311
Sweden,SWE,2007,-.0018367885432777,-.0324804984770311
Sweden,SWE,2008,-.0134219628239347,-.0324804984770311
Sweden,SWE,2009,-.0129005588364407,-.0324804984770311
Sweden,SWE,2010,-.0205077390024022,-.0324804984770311
Sweden,SWE,2011,-.0102584763872026,-.0324804984770311
Sweden,SWE,2012,-.0201342213478069,-.0324804984770311
Sweden,SWE,2013,-.0118561557090108,-.0324804984770311
Sweden,SWE,2014,.008493427206154,-.0324804984770311
Sweden,SWE,2015,.0045881058012661,-.0324804984770311
Sweden,SWE,2016,-.0061271023407085,-.0324804984770311
Sweden,SWE,2017,-.0207410993585766,-.0324804984770311
Sweden,SWE,2018,.0077150685698305,-.0324804984770311
Thailand,THA,2002,-.001627606437883,-.0324804984770311
Thailand,THA,2003,.0015056260619077,-.0324804984770311
Thailand,THA,2004,.0089560323142409,-.0324804984770311
Thailand,THA,2005,.0068453637957489,-.0324804984770311
Thailand,THA,2006,.0085562956658424,-.0324804984770311
Thailand,THA,2007,-.0055751678065388,-.0324804984770311
Thailand,THA,2008,-.0198225130680061,-.0324804984770311
Thailand,THA,2009,.0009810402876315,-.0324804984770311
Thailand,THA,2010,.0189530735613466,-.0324804984770311
Thailand,THA,2011,-.0229827635579898,-.0324804984770311
Thailand,THA,2012,.0091844136922898,-.0324804984770311
Thailand,THA,2013,.0082294858456871,-.0324804984770311
Thailand,THA,2014,.0111481694967141,-.0324804984770311
Thailand,THA,2015,.0173881773374052,-.0324804984770311
Thailand,THA,2016,-.0004652271189784,-.0324804984770311
Thailand,THA,2017,-.0037219761971102,-.0324804984770311
Thailand,THA,2018,-.0143374237789347,-.0324804984770311
Turkey,TUR,2011,-.0188014811432686,-.0324804984770311
Turkey,TUR,2012,.0065203985818635,-.0324804984770311
Turkey,TUR,2013,-.0119925464071068,-.0324804984770311
Turkey,TUR,2014,-.0140058239035807,-.0324804984770311
Turkey,TUR,2015,.0050019669685497,-.0324804984770311
Turkey,TUR,2016,-.0024604987616702,-.0324804984770311
Turkey,TUR,2017,-.0026505848306811,-.0324804984770311
Turkey,TUR,2018,-.0017268618545985,-.0324804984770311
United States,USA,2001,-.0132166497930327,-.0324804984770311
United States,USA,2002,-.004135990897178,-.0324804984770311
United States,USA,2003,-.0024259177776743,-.0324804984770311
United States,USA,2004,.0017373283498189,-.0324804984770311
United States,USA,2005,.0034437027461063,-.0324804984770311
United States,USA,2006,-.0003288265336973,-.0324804984770311
United States,USA,2007,.0014764005771029,-.0324804984770311
United States,USA,2008,.0038137294232163,-.0324804984770311
United States,USA,2009,.0242975425473052,-.0324804984770311
United States,USA,2010,.0385175848073667,-.0324804984770311
United States,USA,2011,.0453860365573004,-.0324804984770311
United States,USA,2012,.0548027682976793,-.0324804984770311
United States,USA,2013,.0524194560839268,-.0324804984770311
United States,USA,2014,.0526527840285244,-.0324804984770311
United States,USA,2015,.0592207518694889,-.0324804984770311
United States,USA,2016,.0621110451404861,-.0324804984770311
United States,USA,2017,.0595004502904964,-.0324804984770311
United States,USA,2018,.0607314774183243,-.0324804984770311
Vietnam,VNM,2008,-.019015860580022,-.0324804984770311
Vietnam,VNM,2009,-.004833250876154,-.0324804984770311
Vietnam,VNM,2010,.0111444104063966,-.0324804984770311
Vietnam,VNM,2011,-.023847635204709,-.0324804984770311
Vietnam,VNM,2012,-.0007196583345579,-.0324804984770311
Vietnam,VNM,2013,-.0138200662214317,-.0324804984770311
Vietnam,VNM,2014,-.0020720301622748,-.0324804984770311
Vietnam,VNM,2015,.0219459733600636,-.0324804984770311
Vietnam,VNM,2016,.0000354866597126,-.0324804984770311
Vietnam,VNM,2017,-.0078572953632731,-.0324804984770311
Vietnam,VNM,2018,-.0131635770136943,-.0324804984770311
South Africa,ZAF,2000,-.027482885096234,-.0324804984770311
South Africa,ZAF,2001,-.0278834136745829,-.0324804984770311
South Africa,ZAF,2002,-.0298704925789631,-.0324804984770311
South Africa,ZAF,2003,-.0286654276792221,-.0324804984770311
South Africa,ZAF,2004,-.0291420510328366,-.0324804984770311
South Africa,ZAF,2005,-.0302180548938778,-.0324804984770311
South Africa,ZAF,2006,-.0316556488271234,-.0324804984770311
South Africa,ZAF,2007,-.0260790212262608,-.0324804984770311
South Africa,ZAF,2008,-.0325024699767234,-.0324804984770311
South Africa,ZAF,2009,-.0316060750859196,-.0324804984770311
South Africa,ZAF,2010,-.0283121329018599,-.0324804984770311
South Africa,ZAF,2011,-.0282030691106478,-.0324804984770311
South Africa,ZAF,2012,-.022742387189716,-.0324804984770311
South Africa,ZAF,2013,-.0218184949836502,-.0324804984770311
South Africa,ZAF,2014,-.0188953415592238,-.0324804984770311
South Africa,ZAF,2015,.0057869361061901,-.0324804984770311
South Africa,ZAF,2016,-.0052593684348354,-.0324804984770311
South Africa,ZAF,2017,-.0091565545795495,-.0324804984770311
South Africa,ZAF,2018,-.0138522936829217,-.0324804984770311
