country_name,iso3,year,bond_spreads,capacity,debt_gdp,interest_revenue,wsdi_days,wsdi_merge,adapt_capacity,country_id,duplicate_key,spread_lag,b_pre,T_it,T_lead,b_outcome_common,A_outcome_common,sample_layer2_a
Spain,ESP,2019,-.0147481501102448,.2406927794218063,.9757900238037109,.0523263263702393,,Master only (1),.7593072205781937,ESP,0,-.014686199426651,.9971800231933594,1.019611835128535,.8905992673428421,.2159999847412108,.0007657557725906,0
Spain,ESP,2020,-.0049862998723984,.2384156286716461,1.191790008544922,.0489289236068726,,Master only (1),.7615843713283539,ESP,0,-.0147481501102448,.9757900238037109,.8905992673428421,1.066831479005345,-.0358499908447265,.0022771507501602,0
Spain,ESP,2021,-.0107547295093536,.2387204766273499,1.155940017700195,.0451743936538696,,Master only (1),.7612795233726501,ESP,0,-.0049862998723984,1.191790008544922,1.066831479005345,1.063703122594996,-.0636800384521483,-.0003048479557037,0
Spain,ESP,2022,-.0070869898796082,.2510199248790741,1.092259979248047,.0502876329421997,,Master only (1),.7489800751209259,ESP,0,-.0107547295093536,1.155940017700195,1.063703122594996,1.024609387242595,-.0415200042724611,-.0122994482517242,0
Spain,ESP,2023,-.0046784099936485,.2510199248790741,1.050739974975586,.0427559661865234,,Master only (1),.7489800751209259,ESP,0,-.0070869898796082,1.092259979248047,1.024609387242595,,,0,0
Finland,FIN,1995,.0183568000793457,.235545739531517,.5520399856567383,.0142999851703644,.0631668268782752,Matched (3),.764454260468483,FIN,0,,,,1.036618256812809,.0015900039672851,,0
Finland,FIN,1996,,.2288098335266113,.5536299896240234,.0245287466049194,.120626939364842,Matched (3),.7711901664733887,FIN,0,.0183568000793457,.5520399856567383,1.036618256812809,1.06397571224461,-.0312799835205078,.0067359060049057,0
Finland,FIN,1997,,.2239803224802017,.5223500061035157,.0321153998374939,.1506514968190875,Matched (3),.7760196775197983,FIN,0,,.5536299896240234,1.06397571224461,1.054541619544488,-.053920021057129,.0048295110464096,0
Finland,FIN,1998,,.2172466516494751,.4684299850463867,.0288799786567688,.0505275290352958,Matched (3),.7827533483505249,FIN,0,,.5223500061035157,1.054541619544488,1.043891946434646,-.0282199859619141,.0067336708307266,0
Finland,FIN,1999,-.0041323399543762,.2114580422639847,.4402099990844727,.0265716886520386,.1067895030975342,Matched (3),.7885419577360153,FIN,0,,.4684299850463867,1.043891946434646,1.057536386400255,-.0157400131225586,.0057886093854904,0
Finland,FIN,2000,-.0055959498882294,.2104936540126801,.424469985961914,.0165865290164948,.1929654226984297,Matched (3),.7895063459873199,FIN,0,-.0041323399543762,.4402099990844727,1.057536386400255,1.026402134935053,-.0154999923706055,.0009643882513046,1
Finland,FIN,2001,.0004103900119662,.2052742093801498,.4089699935913086,.0090765047073364,.1135298865182059,Matched (3),.7947257906198502,FIN,0,-.0055959498882294,.424469985961914,1.026402134935053,1.016872970862027,-.0076799774169922,.0052194446325302,1
Finland,FIN,2002,.0038150098919868,.2005868405103683,.4012900161743164,-.0001555482111871,.2781317022868565,Matched (3),.7994131594896317,FIN,0,.0004103900119662,.4089699935913086,1.016872970862027,1.020117706525688,.0256799697875976,.0046873688697815,1
Finland,FIN,2003,.0013063399493694,.1965769231319427,.426969985961914,-.0014814814925194,.1564130524226597,Matched (3),.8034230768680573,FIN,0,.0038150098919868,.4012900161743164,1.020117706525688,1.040053175612542,-.0011999893188476,.0040099173784256,1
