country_name,iso3,year,readiness100,debt_gdp,interest_revenue,wsdi_days,country_id,b_pre,sample_spread,sample_tax,mA_hat,spread_saving_component,TA_hat,theta_hat_A,sample_theta_support,b_pre_mA_hat,theta_recomputed_b_pre,theta_reconstruction_diff,b_pre_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,debt_ns_missing_count,ready_ns_missing_count,sample_debt_ns,sample_ready_ns,sample_criterion_theta,sample_criterion_debt,sample_criterion_ma,sample_criterion_ta,sample_criterion_bma,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Australia,AUS,1995,.5829214096069336,.3109700012207031,.0677430772781372,.0827267262040537,AUS,,0,0,,,,,0,,,,,-.0179700088500976,1996,,,2,3,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1996,.5860774612426758,.2929999923706055,.0630793714523315,.0508710866766693,AUS,.3109700012207031,0,0,,,,,0,,,,0,-.0343599891662598,1997,.0031560516357422,1996,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1997,.587919807434082,.2586400032043457,.0529903936386108,.0429568720750743,AUS,.2929999923706055,0,0,,,,,0,,,,0,-.0220700073242188,1998,.0018423461914062,1997,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1998,.5919098281860351,.2365699958801269,.0403354978561401,.1308506991599911,AUS,.2586400032043457,0,0,,,,,0,,,,0,-.0115299987792969,1999,.0039900207519531,1998,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,1999,.5988552093505859,.2250399971008301,.0265623736381531,.0409553859285239,AUS,.2365699958801269,0,0,,,,,0,,,,0,-.0304599952697754,2000,.0069453811645508,1999,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2000,.6069406127929687,.1945800018310547,.0185470128059387,.0339377581145743,AUS,.2250399971008301,1,1,.0109993427917273,.0024752920699613,-.029396138092943,-.0269208460229816,1,.0024752920699613,-.0269208460229816,0,0,-.0238199996948242,2001,.0080854034423828,2000,0,0,1,1,1,1,1,1,1,.0787064929635423,0,.0477701670700779,0,.0787064929635423,0,.0014597703329053,0
Australia,AUS,2001,.6124575042724609,.1707600021362305,.0201542520523071,.0665962926966363,AUS,.1945800018310547,1,1,.0093394762603613,.0018172753078422,-.0258200587881519,-.0240027834803098,1,.0018172753078422,-.0240027834803098,0,0,-.020910005569458,2002,.0055168914794922,2001,0,0,1,1,1,1,1,1,1,.0757884304208705,0,.0464171929482934,0,.0757884304208705,0,.001527459129351,0
Australia,AUS,2002,.6151788330078125,.1498499965667724,.0187742519378662,.1760760325028979,AUS,.1707600021362305,1,1,.0083979451907952,.0014340331387201,-.013832128624558,-.0123980954858378,1,.0014340331387201,-.0123980954858378,0,0,-.0181999969482422,2003,.0027213287353516,2002,0,0,1,1,1,1,1,1,1,.0641837424263985,0,.0394844797639459,0,.0641837424263985,0,.0012050017506283,0
Australia,AUS,2003,.6199591827392578,.1316499996185303,.0081334781646729,.0797213754119544,AUS,.1498499965667724,1,1,.0067540497422804,.0010120943306925,-.0243828743806893,-.0233707800499968,1,.0010120943306925,-.0233707800499968,0,0,-.0127700042724609,2004,.0047803497314453,2003,0,0,1,1,1,1,1,1,1,.0751564269905575,0,.0465939170546687,0,.0751564269905575,0,.0006112831578625,0
Australia,AUS,2004,.6290117645263672,.1188799953460693,-.0003046922571957,.0931815298227914,AUS,.1316499996185303,1,1,.0057365618455888,.0007552183647834,-.0229089999327426,-.0221537815679591,1,.0007552183647834,-.0221537815679591,0,0,-.0104799938201904,2005,.0090525817871094,2004,0,0,1,1,1,1,1,1,1,.0739394285085198,0,.0465087703942152,0,.0739394285085198,0,-.000022528771368,0
Australia,AUS,2005,.6338233566284179,.1084000015258789,-.0039476591348648,.1843283135438788,AUS,.1188799953460693,1,1,.0053696379600118,.0006383425356963,-.0129285114896918,-.0122901689539955,1,.0006383425356963,-.0122901689539955,0,0,-.0092000007629394,2006,.0048115921020507,2005,0,0,1,1,1,1,1,1,1,.0640758158945562,0,.0406127487089921,0,.0640758158945562,0,-.0002529494799401,0
Australia,AUS,2006,.6775400543212891,.0992000007629395,-.0083878266811371,.0685514350502655,AUS,.1084000015258789,1,1,.0042591153898791,.0004616881147618,-.0256059725103012,-.0251442843955394,1,.0004616881147618,-.0251442843955394,0,0,-.0027299976348877,2007,.0437166976928711,2006,0,0,1,1,1,1,1,1,1,.0769299313361001,0,.0521231098563943,0,.0769299313361001,0,-.000645274930639,0
Australia,AUS,2007,.6845761108398437,.0964700031280518,-.0053767955303192,.1206501451474985,AUS,.0992000007629395,1,1,.0039371498236203,.0003905652655069,-.0199012119823333,-.0195106467168264,1,.0003905652655069,-.0195106467168264,0,0,.0206199932098389,2008,.0070360565185547,2007,0,0,1,1,1,1,1,1,1,.0712962936573871,0,.0488077394292694,0,.0712962936573871,0,-.0003833455930654,0
Australia,AUS,2008,.6924519348144531,.1170899963378906,-.000914886072278,.0579952602170949,AUS,.0964700031280518,1,1,.0035098529201212,.0003385955221831,-.026761863882702,-.0264232683605189,1,.0003385955221831,-.0264232683605189,0,0,.0485700035095215,2009,.0078758239746094,2008,0,0,1,1,1,1,1,1,1,.0782089153010796,0,.0541559147199722,0,.0782089153010796,0,-.0000715522473369,0
Australia,AUS,2009,.6840602111816406,.1656599998474121,.0011487650871277,.1729341976560395,AUS,.1170899963378906,1,1,.0052155525435207,.0006106890282209,-.0141761566318983,-.0135654676036774,1,.0006106890282209,-.0135654676036774,0,0,.0372200012207031,2010,-.0083917236328125,2009,0,0,1,1,1,1,1,1,1,.0653511145442381,0,.0447040972160871,0,.0653511145442381,0,.0000750730787933,0
Australia,AUS,2010,.6909468841552734,.2028800010681152,.0073728650808334,.0662896447305022,AUS,.1656599998474121,1,1,.0076305365666333,.0012640746864641,-.0258536364565802,-.024589561770116,1,.0012640746864641,-.024589561770116,0,0,.0367399978637695,2011,.0068866729736328,2010,0,0,1,1,1,1,1,1,1,.0763752087106767,0,.0527712124853508,0,.0763752087106767,0,.0005631041093443,0
Australia,AUS,2011,.6945819854736328,.2396199989318848,.0138893270492554,.0501844188552992,AUS,.2028800010681152,1,1,.0097598635587093,.0019800811292156,-.0276171437813372,-.0256370626521216,1,.0019800811292156,-.0256370626521216,0,0,.0345800018310547,2012,.0036351013183594,2011,0,0,1,1,1,1,1,1,1,.0774227095926824,0,.0537764193496338,0,.0774227095926824,0,.0010753493345723,0
Australia,AUS,2012,.6979860687255859,.2742000007629394,.0194945406913757,.0608643193258101,AUS,.2396199989318848,1,1,.0119746058081862,.0028693550309673,-.0264477045661803,-.023578349535213,1,.0028693550309673,-.023578349535213,0,0,.0291300010681153,2013,.0034040832519531,2012,0,0,1,1,1,1,1,1,1,.0753639964757737,0,.0526030196235742,0,.0753639964757737,0,.0014691864959617,0
Australia,AUS,2013,.7084961700439453,.3033300018310547,.0219707846641541,.1862538745485503,AUS,.2742000007629394,1,1,.0145489854666593,.003989331826058,-.0127176643421685,-.0087283325161105,1,.003989331826058,-.0087283325161105,0,0,.0356000137329102,2014,.0105101013183594,2013,0,0,1,1,1,1,1,1,1,.0605139794566712,0,.0428739226791695,0,.0605139794566712,0,.0013295396118136,0
Australia,AUS,2014,.7096913146972657,.3389300155639648,.0248166942596436,.1307058555339945,AUS,.3033300018310547,1,1,.0160331069576205,.0048633223628125,-.0188001210035644,-.0139367986407519,1,.0048633223628125,-.0139367986407519,0,0,.0368199920654297,2015,.0011951446533204,2014,0,0,1,1,1,1,1,1,1,.0657224455813126,0,.0466426488097212,0,.0657224455813126,0,.0016310138379875,0
Australia,AUS,2015,.7059880065917968,.3757500076293945,.0265594959259033,.127958179387553,AUS,.3389300155639648,1,1,.0181235089483432,.0061426011699356,-.019100988998081,-.0129583878281454,1,.0061426011699356,-.0129583878281454,0,0,.0288499832153321,2016,-.0037033081054688,2015,0,0,1,1,1,1,1,1,1,.0647440347687061,0,.0457085120450688,0,.0647440347687061,0,.001719568927666,0
Australia,AUS,2016,.7049276733398437,.4045999908447266,.0258846569061279,.1685088971458298,AUS,.3757500076293945,1,1,.0204698377001048,.0076915416719868,-.0146607229412738,-.0069691812692869,1,.0076915416719868,-.0069691812692869,0,0,.0057900238037109,2017,-.0010603332519531,2016,0,0,1,1,1,1,1,1,1,.0587548282098476,0,.0414179043474501,0,.0587548282098476,0,.0015208485697904,0
Australia,AUS,2017,.6910182952880859,.4103900146484375,.0248239135742187,.1617828865241313,AUS,.4045999908447266,1,1,.0221447748923582,.0089597757187067,-.0153972148780942,-.0064374391593876,1,.0089597757187067,-.0064374391593876,0,0,.0055899810791016,2018,-.0139093780517578,2017,0,0,1,1,1,1,1,1,1,.0582230860999483,0,.0402332177031977,0,.0582230860999483,0,.0014453248573694,0
Australia,AUS,2018,.6957149505615234,.4159799957275391,.0237605333328247,.1504304168379034,AUS,.4103900146484375,1,1,.0224384434285152,.0092085131273165,-.0166402997997761,-.0074317866724596,1,.0092085131273165,-.0074317866724596,0,0,.0493099975585937,2019,.0046966552734375,2018,0,0,1,1,1,1,1,1,1,.0592174336130203,0,.0411984538984627,0,.0592174336130203,0,.0014070378052465,0
Australia,AUS,2019,.6934119415283203,.4652899932861328,.0238628768920898,,AUS,.4159799957275391,0,0,,,,,0,,,,0,.1038100051879883,2020,-.0023030090332031,2019,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2020,.6805802154541015,.5690999984741211,.0251923823356628,,AUS,.4652899932861328,0,0,,,,,0,,,,0,-.0153799819946289,2021,-.0128317260742188,2020,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2021,.6939528656005859,.5537200164794922,.0239012241363525,,AUS,.5690999984741211,0,0,,,,,0,,,,0,-.0532700347900391,2022,.0133726501464844,2021,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2022,.6931456756591797,.5004499816894531,.0211473512649536,,AUS,.5537200164794922,0,0,,,,,0,,,,0,-.0062899780273437,2023,-.0008071899414062,2022,2,2,0,0,0,0,0,0,0,,,,,,,,
Australia,AUS,2023,.6933090972900391,.4941600036621094,.0201537108421326,,AUS,.5004499816894531,0,0,,,,,0,,,,0,,,.0001634216308594,2023,3,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,1995,.6027582168579102,.6823799896240235,.0650598573684692,.0735143113136291,AUT,,0,0,,,,,0,,,,,-.0005799865722657,1996,,,2,3,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,1996,.6091216278076171,.6818000030517578,.0645924663543701,.0778975284099579,AUT,.6823799896240235,0,0,,,,,0,,,,0,-.0480699920654297,1997,.0063634109497069,1996,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,1997,.6105945205688477,.6337300109863281,.0605323505401611,.1073175525665283,AUT,.6818000030517578,0,0,,,,,0,,,,0,.058239974975586,1998,.0014728927612305,1997,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,1998,.6114191055297852,.6919699859619141,.0556254482269287,.2325909328460694,AUT,.6337300109863281,0,0,,,,,0,,,,0,-.0785699844360351,1999,.0008245849609375,1998,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,1999,.6154182434082032,.6134000015258789,.0595141124725342,.1135143876075745,AUT,.6919699859619141,0,0,,,,,0,,,,0,.0476900100708008,2000,.003999137878418,1999,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,2000,.6191512298583984,.6610900115966797,.0561751747131348,.182256441116333,AUT,.6134000015258789,1,1,.0345607269460136,.0211995499614202,-.0131553796025796,.0080441703588406,1,.0211995499614202,.0080441703588406,0,0,.0112899780273438,2001,.0037329864501953,2000,0,0,1,1,1,1,1,1,1,.0437414765817201,0,.0270825890213943,0,.0437414765817201,0,.0024571850891886,0
Austria,AUT,2001,.6275384521484375,.6723799896240235,.0525800848007202,.0964376544952393,AUT,.6610900115966797,1,1,.0370121982929574,.0244683945987098,-.0225524572952981,.0019159373034117,1,.0244683945987098,.0019159373034117,0,0,.0020200347900391,2002,.0083872222900391,2001,0,0,1,1,1,1,1,1,1,.049869709637149,0,.0312951603947885,0,.049869709637149,0,.0026221535617086,0
Austria,AUT,2002,.634068717956543,.6744000244140625,.0520663118362427,.2171391296386719,AUT,.6723799896240235,1,1,.0381914629911876,.025679175489741,-.0093357575002234,.0163434179895176,1,.025679175489741,.0163434179895176,0,0,-.010279998779297,2003,.0065302658081055,2002,0,0,1,1,1,1,1,1,1,.0354422289510431,0,.0224728086725102,0,.0354422289510431,0,.0018453461447365,0
Austria,AUT,2003,.6313937377929687,.6641200256347656,.0485137414932251,.3156557559967041,AUT,.6744000244140625,1,1,.0387291456599229,.0261189367785878,.0014517218893232,.0275706586679109,1,.0261189367785878,.0275706586679109,0,0,-.005,2004,-.0026749801635743,2003,0,0,1,1,1,1,1,1,1,.0242149882726498,0,.0152891919560812,0,.0242149882726498,0,.0011747596813208,0
Austria,AUT,2004,.6373421859741211,.6591200256347656,.0465417718887329,.1080124831199646,AUT,.6641200256347656,1,1,.0372402702879737,.0247320092582947,-.021285024275688,.0034469849826067,1,.0247320092582947,.0034469849826067,0,0,.0351599884033204,2005,.0059484481811524,2004,0,0,1,1,1,1,1,1,1,.048338661957954,0,.0308082684793465,0,.048338661957954,0,.0022497669782537,0
Austria,AUT,2005,.6465612030029297,.6942800140380859,.0490587568283081,.1487309050559998,AUT,.6591200256347656,1,1,.0371179691314982,.0244651967654635,-.0168263947666597,.0076388019988039,1,.0244651967654635,.0076388019988039,0,0,-.0125199890136719,2006,.0092190170288087,2005,0,0,1,1,1,1,1,1,1,.0441468449417568,0,.0285436371743261,0,.0441468449417568,0,.0021657893307347,0
Austria,AUT,2006,.6764082336425781,.681760025024414,.0486421585083008,.2446134424209595,AUT,.6942800140380859,1,1,.0396012772036983,.0274943752929098,-.0063273456834832,.0211670296094266,1,.0274943752929098,.0211670296094266,0,0,-.0236299896240234,2007,.0298470306396483,2006,0,0,1,1,1,1,1,1,1,.0306186173311341,0,.0207106848655305,0,.0306186173311341,0,.001489355637526,0
Austria,AUT,2007,.6878566741943359,.6581300354003906,.0463464784622192,.3416373825073242,AUT,.681760025024414,1,1,.0392740765749967,.0267754954285805,.0042966859410927,.0310721813696732,1,.0267754954285805,.0310721813696732,0,0,.0371499633789063,2008,.0114484405517579,2007,0,0,1,1,1,1,1,1,1,.0207134655708875,0,.0142478955386295,0,.0207134655708875,0,.0009599961859591,0
Austria,AUT,2008,.6849156951904297,.6952799987792969,.0455634498596191,.1467699980735779,AUT,.6581300354003906,1,1,.0370511851616382,.0243844978020553,-.0170411122660269,.0073433855360284,1,.0243844978020553,.0073433855360284,0,0,.1122399902343749,2009,-.0029409790039062,2008,0,0,1,1,1,1,1,1,1,.0444422614045323,0,.03043920236572,0,.0444422614045323,0,.0020249427491535,0
Austria,AUT,2009,.6682797241210937,.8075199890136718,.0470772314071655,.1696356773376465,AUT,.6952799987792969,1,1,.0393418883242891,.027353628066087,-.0145373415533282,.0128162865127588,1,.027353628066087,.0128162865127588,0,0,.029020004272461,2010,-.016635971069336,2009,0,0,1,1,1,1,1,1,1,.0389693604278019,0,.0260424334358669,0,.0389693604278019,0,.0018345695986489,0
Austria,AUT,2010,.6750405883789062,.8365399932861328,.0460811567306519,.0950453782081604,AUT,.8075199890136718,1,1,.0456525258886815,.0368653272040745,-.0227049102599056,.0141604169441688,1,.0368653272040745,.0141604169441688,0,0,-.0029799652099609,2011,.0067608642578125,2010,0,0,1,1,1,1,1,1,1,.0376252299963919,0,.025398557394656,0,.0376252299963919,0,.0017338141204906,0
Austria,AUT,2011,.6754353332519532,.8335600280761719,.0448637914657593,.2468066883087158,AUT,.8365399932861328,1,1,.0480106071283357,.0401627929648011,-.0060871872890575,.0340756056757436,1,.0401627929648011,.0340756056757436,0,0,-.0042100524902344,2012,.0003947448730469,2011,0,0,1,1,1,1,1,1,1,.0177100412648171,0,.0119619876236076,0,.0177100412648171,0,.0007945395981547,0
Austria,AUT,2012,.6805509185791015,.8293499755859375,.0452830934524536,.2461418056488037,AUT,.8335600280761719,1,1,.0478318255350722,.0398706978359493,-.0061599913248373,.0337107065111121,1,.0398706978359493,.0337107065111121,0,0,-.0050399780273437,2013,.0051155853271484,2012,0,0,1,1,1,1,1,1,1,.0180749404294486,0,.0123009173125238,0,.0180749404294486,0,.0008184892166143,0
Austria,AUT,2013,.6953206634521485,.8243099975585938,.0431049871444702,.13676518201828,AUT,.8293499755859375,1,1,.0471187060066898,.0390778976762891,-.0181366303626424,.0209412673136467,1,.0390778976762891,.0209412673136467,0,0,.0277899932861327,2014,.0147697448730469,2013,0,0,1,1,1,1,1,1,1,.030844379626914,0,.0214467345059558,0,.030844379626914,0,.0013295465872973,0
Austria,AUT,2014,.7086733245849609,.8520999908447265,.0402393341064453,.2034397888183594,AUT,.8243099975585938,1,1,.047104281690132,.038828530324992,-.0108358226385933,.0279927076863987,1,.038828530324992,.0279927076863987,0,0,.0040499877929687,2015,.0133526611328124,2014,0,0,1,1,1,1,1,1,1,.023792939254162,0,.016861421362895,0,.023792939254162,0,.0009574120320226,0
Austria,AUT,2015,.7045801544189453,.8561499786376953,.0367173171043396,.3951092147827149,AUT,.8520999908447265,1,1,.0495592266351215,.0422294165620588,.0101518020764722,.052381218638531,1,.0422294165620588,.052381218638531,0,0,-.0219599914550781,2016,-.0040931701660156,2015,0,0,1,1,1,1,1,1,1,0,.0005955716979703,0,.0004196279989235,0,.0005955716979703,0,.0000218677948927
Austria,AUT,2016,.6877032470703125,.8341899871826172,.0342156624794006,.1762688827514649,AUT,.8561499786376953,1,1,.0488689384234086,.0418391405872482,-.013811011700861,.0280281288863872,1,.0418391405872482,.0280281288863872,0,0,-.0436199951171875,2017,-.0168769073486328,2016,0,0,1,1,1,1,1,1,1,.0237575180541736,0,.0163381223081867,0,.0237575180541736,0,.0008128792190899,0
Austria,AUT,2017,.6908674621582032,.7905699920654297,.0305637669563293,.1985770130157471,AUT,.8341899871826172,1,1,.0476670122587137,.03976334434513,-.0113682920875168,.0283950522576132,1,.03976334434513,.0283950522576132,0,0,-.0447100067138672,2018,.0031642150878907,2017,0,0,1,1,1,1,1,1,1,.0233905946829475,0,.0161598007869791,0,.0233905946829475,0,.0007149046848596,0
Austria,AUT,2018,.6908810424804688,.7458599853515625,.0266866445541382,.3868737411499024,AUT,.7905699920654297,1,1,.0458910925511695,.036280120674052,.0092500253372419,.0455301460112939,1,.036280120674052,.0455301460112939,0,0,-.0358000183105469,2019,.0000135803222656,2018,0,0,1,1,1,1,1,1,1,.0062555009292668,0,.0043218070032494,0,.0062555009292668,0,.0001669383298074,0
Austria,AUT,2019,.6861134338378906,.7100599670410156,.0237048983573914,,AUT,.7458599853515625,0,0,,,,,0,,,,0,.12177001953125,2020,-.0047676086425782,2019,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,2020,.6816719818115234,.8318299865722656,.0228476023674011,,AUT,.7100599670410156,0,0,,,,,0,,,,0,-.0078399658203124,2021,-.0044414520263671,2020,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,2021,.6798137664794922,.8239900207519532,.0178610455989838,,AUT,.8318299865722656,0,0,,,,,0,,,,0,-.0425800323486328,2022,-.0018582153320312,2021,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,2022,.6751003265380859,.7814099884033203,.0151750576496124,,AUT,.8239900207519532,0,0,,,,,0,,,,0,-.0038700103759766,2023,-.0047134399414063,2022,2,2,0,0,0,0,0,0,0,,,,,,,,
Austria,AUT,2023,.6761976623535156,.7775399780273438,.0154984080791473,,AUT,.7814099884033203,0,0,,,,,0,,,,0,,,.0010973358154297,2023,3,2,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,1995,.5416709899902343,1.312859954833984,.1735083961486816,.1077463150024414,BEL,,0,0,,,,,0,,,,,-.0228199768066406,1996,,,2,3,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,1996,.5461596298217773,1.290039978027344,.1627963829040527,.0454604530334473,BEL,1.312859954833984,0,0,,,,,0,,,,0,-.0473299407958985,1997,.004488639831543,1996,2,2,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,1997,.5434723663330078,1.242710037231445,.1478028774261474,.1149104499816894,BEL,1.290039978027344,0,0,,,,,0,,,,0,-.0508500671386718,1998,-.0026872634887696,1997,2,2,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,1998,.534102668762207,1.191859970092773,.1400648880004883,.1970947074890137,BEL,1.242710037231445,0,0,,,,,0,,,,0,-.038239974975586,1999,-.0093696975708008,1998,2,2,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,1999,.5354909133911133,1.153619995117187,.1299951839447021,.1060533905029297,BEL,1.191859970092773,0,0,,,,,0,,,,0,-.0577300262451172,2000,.0013882446289063,1999,2,2,0,0,0,0,0,0,0,,,,,,,,
Belgium,BEL,2000,.5435758590698242,1.09588996887207,.1268882179260254,.1186828708648682,BEL,1.153619995117187,1,1,.0661890586334845,.0763570214975716,-.0201166266951792,.0562403948023925,1,.0763570214975716,.0562403948023925,0,0,-.0137199401855468,2001,.0080849456787109,2000,0,0,1,1,1,1,1,1,1,0,.0044547478618318,0,.0024214933959347,0,.0044547478618318,0,.0005652550174976
Belgium,BEL,2001,.5476517105102539,1.082170028686523,.1210594177246094,.0538129806518555,BEL,1.09588996887207,1,1,.0625047716172227,.0684983522219541,-.0272198196235672,.0412785325983868,1,.0684983522219541,.0412785325983868,0,0,-.027800064086914,2002,.0040758514404297,2001,0,0,1,1,1,1,1,1,1,.0105071143421739,0,.0057542391420184,0,.0105071143421739,0,.0012719851442295,0
Belgium,BEL,2002,.5555706024169922,1.054369964599609,.1076012802124023,.1801819610595703,BEL,1.082170028686523,1,1,.0622313476403043,.0673448992611091,-.0133825332484528,.0539623660126563,1,.0673448992611091,.0539623660126563,0,0,-.0377799987792968,2003,.0079188919067383,2002,0,0,1,1,1,1,1,1,1,0,.0021767190720956,0,.0012093211261767,0,.0021767190720956,0,.0002342177588202
Belgium,BEL,2003,.5480087661743164,1.016589965820313,.10064453125,.246009635925293,BEL,1.054369964599609,1,1,.0608694131390917,.0641788809766631,-.0061744637872124,.0580044171894507,1,.0641788809766631,.0580044171894507,0,0,-.0448899841308594,2004,-.0075618362426758,2003,0,0,1,1,1,1,1,1,1,0,.00621877024889,0,.0034079406112158,0,.00621877024889,0,.000625885216651
Belgium,BEL,2004,.5491798782348633,.9716999816894532,.0911572933197022,.1100643730163574,BEL,1.016589965820313,1,1,.0580612527821728,.0590244869813135,-.0210603442314636,.0379641427498499,1,.0590244869813135,.0379641427498499,0,0,-.0202799987792969,2005,.0011711120605469,2004,0,0,1,1,1,1,1,1,1,.0138215041907108,0,.0075904919884772,0,.0138215041907108,0,.0012599309116321,0
Belgium,BEL,2005,.5431279373168946,.9514199829101563,.0822023677825928,.2029530143737793,BEL,.9716999816894532,1,1,.0558051404541436,.0542258539574687,-.0108891239896686,.0433367299678,1,.0542258539574687,.0433367299678,0,0,-.0364799499511719,2006,-.0060519409179687,2005,0,0,1,1,1,1,1,1,1,.0084489169727607,0,.0045888428479772,0,.0084489169727607,0,.0006945209803595,0
Belgium,BEL,2006,.5681457138061523,.9149400329589844,.076607723236084,.2516317367553711,BEL,.9514199829101563,1,1,.0548144101312255,.0521515251502809,-.0055588489506872,.0465926761995937,1,.0521515251502809,.0465926761995937,0,0,-.0416900634765626,2007,.0250177764892577,2006,0,0,1,1,1,1,1,1,1,.005192970740967,0,.0029503640684011,0,.005192970740967,0,.0003978216652971,0
Belgium,BEL,2007,.5743900680541992,.8732499694824218,.0740093374252319,.2569841766357422,BEL,.9149400329589844,1,1,.0526831131903015,.0482018893187164,-.0049727617385302,.0432291275801862,1,.0482018893187164,.0432291275801862,0,0,.0583500671386719,2008,.0062443542480469,2007,0,0,1,1,1,1,1,1,1,.0085565193603745,0,.0049147797377126,0,.0085565193603745,0,.0006332623285275,0
Belgium,BEL,2008,.5836947631835937,.9316000366210937,.070974235534668,.1052505302429199,BEL,.8732499694824218,1,1,.0495770213370049,.0432931323695689,-.0215874555589897,.0217056768105792,1,.0432931323695689,.0217056768105792,0,0,.0669299316406251,2009,.0093046951293945,2008,0,0,1,1,1,1,1,1,1,.0300799701299815,0,.0175575210415891,0,.0300799701299815,0,.0021349028848811,0
Belgium,BEL,2009,.5906165313720703,.9985299682617188,.071450400352478,.1163545894622803,BEL,.9316000366210937,1,1,.0530695732679892,.0494396163999246,-.0203715713534768,.0290680450464478,1,.0494396163999246,.0290680450464478,0,0,.0039200592041015,2010,.0069217681884766,2009,0,0,1,1,1,1,1,1,1,.0227176018941129,0,.0134173912317925,0,.0227176018941129,0,.0016231817503826,0
Belgium,BEL,2010,.583470344543457,1.00245002746582,.0658241081237793,.0410503625869751,BEL,.9985299682617188,1,1,.0567017588672078,.0566184054820567,-.0286173144873398,.0280010909947168,1,.0566184054820567,.0280010909947168,0,0,.0248999786376953,2011,-.0071461868286132,2010,0,0,1,1,1,1,1,1,1,.0237845559458439,0,.0138775830525346,0,.0237845559458439,0,.0015655971822553,0
Belgium,BEL,2011,.5844009017944336,1.027350006103516,.0631795358657837,.216796875,BEL,1.00245002746582,1,1,.0576796319420205,.0578209486244969,-.0093732340663335,.0484477145581634,1,.0578209486244969,.0484477145581634,0,0,.0159999847412109,2012,.0009305572509766,2011,0,0,1,1,1,1,1,1,1,.0033379323823973,0,.0019506906944019,0,.0033379323823973,0,.0002108890186712,0
Belgium,BEL,2012,.5914220046997071,1.043349990844727,.0622784042358398,.1418199920654297,BEL,1.027350006103516,1,1,.0588314680834697,.0604405090946314,-.0175831333417078,.0428573757529236,1,.0604405090946314,.0428573757529236,0,0,.0069699859619141,2013,.0070211029052735,2012,0,0,1,1,1,1,1,1,1,.0089282711876371,0,.0052803760442949,0,.0089282711876371,0,.0005560384821509,0
Belgium,BEL,2013,.5978520965576172,1.050319976806641,.0571883630752563,.0597315168380737,BEL,1.043349990844727,1,1,.0594275835612845,.0620037687645904,-.0265717453899543,.0354320233746361,1,.0620037687645904,.0354320233746361,0,0,.015230026245117,2014,.0064300918579101,2013,0,0,1,1,1,1,1,1,1,.0163536235659246,0,.0097770481352021,0,.0163536235659246,0,.0009352369620842,0
Belgium,BEL,2014,.610228157043457,1.065550003051758,.0566796207427979,.1776035499572754,BEL,1.050319976806641,1,1,.0603397491849597,.0633760439644654,-.0136648668773237,.0497111770871417,1,.0633760439644654,.0497111770871417,0,0,-.0098300170898438,2015,.0123760604858398,2014,0,0,1,1,1,1,1,1,1,.002074469853419,0,.0012658999154941,0,.002074469853419,0,.0001175801645342,0
Belgium,BEL,2015,.609809226989746,1.055719985961914,.0519589138031006,.2987656593322754,BEL,1.065550003051758,1,1,.0617536179760208,.065801567822806,-.0003977280603007,.0654038397625053,1,.065801567822806,.0654038397625053,0,0,-.000970001220703,2016,-.000418930053711,2015,0,0,1,1,1,1,1,1,1,0,.0136181928219446,0,.0083044996377474,0,.0136181928219446,0,.0007075865069894
Belgium,BEL,2016,.6006997299194335,1.054749984741211,.0484228706359863,.1418662643432617,BEL,1.055719985961914,1,1,.0605068248284711,.0638782642585135,-.0175780665701193,.0463001976883942,1,.0638782642585135,.0463001976883942,0,0,-.0298999786376952,2017,-.0091094970703125,2016,0,0,1,1,1,1,1,1,1,.0054854492521665,0,.0032951078842632,0,.0054854492521665,0,.0002656211995179,0
