country_name,iso3,year,theta_hat_A,cutoff
Croatia,HRV,2015,.0524814138756837,.0593002794631694
Croatia,HRV,2016,.0252871918201696,.0593002794631694
Croatia,HRV,2017,.0300209706546768,.0593002794631694
Croatia,HRV,2018,.042976673959828,.0593002794631694
Hungary,HUN,2004,-.0034706581564243,.0593002794631694
Hungary,HUN,2005,-4.41085548171e-06,.0593002794631694
Hungary,HUN,2006,.0125582872349967,.0593002794631694
Hungary,HUN,2007,.0292988385566418,.0593002794631694
Hungary,HUN,2008,.0097517253105958,.0593002794631694
Hungary,HUN,2009,.0112707860400417,.0593002794631694
Hungary,HUN,2010,.015136933915818,.0593002794631694
Hungary,HUN,2011,.0262332639453456,.0593002794631694
Hungary,HUN,2012,.0352612985159702,.0593002794631694
Hungary,HUN,2013,.021104296631669,.0593002794631694
Hungary,HUN,2014,.0233429556650396,.0593002794631694
Hungary,HUN,2015,.0418925249003576,.0593002794631694
Hungary,HUN,2016,.0169038067123893,.0593002794631694
Hungary,HUN,2017,.0184551509752422,.0593002794631694
Hungary,HUN,2018,.0383907962561562,.0593002794631694
Indonesia,IDN,2004,-.0004296902410337,.0593002794631694
Indonesia,IDN,2005,-.0069531548132251,.0593002794631694
Indonesia,IDN,2006,-.0081669206226844,.0593002794631694
Indonesia,IDN,2007,-.0201415912449513,.0593002794631694
Indonesia,IDN,2008,-.0199692104353029,.0593002794631694
Indonesia,IDN,2009,-.0176885973440319,.0593002794631694
Indonesia,IDN,2010,-.0184340420952063,.0593002794631694
Indonesia,IDN,2011,-.0214601235025971,.0593002794631694
India,IND,1999,.0122430265753225,.0593002794631694
India,IND,2000,.0174114761958716,.0593002794631694
India,IND,2001,.0197497584172016,.0593002794631694
India,IND,2002,.0354064325147277,.0593002794631694
India,IND,2003,.0198984610706504,.0593002794631694
India,IND,2004,.0309589103090018,.0593002794631694
India,IND,2005,.0213707686037946,.0593002794631694
India,IND,2006,.036166290959359,.0593002794631694
India,IND,2007,.0158804295508652,.0593002794631694
India,IND,2008,.0174304610076142,.0593002794631694
India,IND,2009,.0330506010125463,.0593002794631694
India,IND,2010,.0263805707043649,.0593002794631694
India,IND,2011,.008693515972398,.0593002794631694
India,IND,2012,.0122214734879855,.0593002794631694
India,IND,2013,.0069564076115407,.0593002794631694
India,IND,2014,.018226496782749,.0593002794631694
India,IND,2015,.0229137665531883,.0593002794631694
India,IND,2016,.0330471196772933,.0593002794631694
India,IND,2017,.0277047138332366,.0593002794631694
India,IND,2018,.0174173574258364,.0593002794631694
Ireland,IRL,2000,-.0154294741806481,.0593002794631694
Ireland,IRL,2001,-.0221462230501312,.0593002794631694
Ireland,IRL,2002,-.0167218923326182,.0593002794631694
Ireland,IRL,2003,-.0097355554821363,.0593002794631694
Ireland,IRL,2004,-.0202209197565135,.0593002794631694
Ireland,IRL,2005,-.0138034660073749,.0593002794631694
Ireland,IRL,2006,-.0093544003582853,.0593002794631694
Ireland,IRL,2007,-.0099707168003452,.0593002794631694
Ireland,IRL,2008,-.0182254753256903,.0593002794631694
Ireland,IRL,2009,-.012177812291321,.0593002794631694
Ireland,IRL,2010,-.0086068402764048,.0593002794631694
Ireland,IRL,2011,.0292579758998023,.0593002794631694
Ireland,IRL,2012,.0505618106708284,.0593002794631694
Ireland,IRL,2013,.0555179130433469,.0593002794631694
Ireland,IRL,2014,.0593002794631694,.0593002794631694
Ireland,IRL,2015,.0433877960011846,.0593002794631694
Ireland,IRL,2016,.0073733833403793,.0593002794631694
Ireland,IRL,2017,.0068739106252521,.0593002794631694
Ireland,IRL,2018,.0151311808006945,.0593002794631694
Iceland,ISL,2007,.0170599741204463,.0593002794631694
Iceland,ISL,2008,.006940762004692,.0593002794631694
Iceland,ISL,2009,.0504913917201834,.0593002794631694
Iceland,ISL,2010,.1038206472958601,.0593002794631694
Iceland,ISL,2011,.0809450831792387,.0593002794631694
Iceland,ISL,2012,.0965070813727571,.0593002794631694
Iceland,ISL,2013,.0712917034609286,.0593002794631694
Iceland,ISL,2014,.0689035606884517,.0593002794631694
Iceland,ISL,2015,.048046430041536,.0593002794631694
Iceland,ISL,2016,.0457235822885969,.0593002794631694
Iceland,ISL,2017,.0101102842362821,.0593002794631694
Iceland,ISL,2018,.0010581775683437,.0593002794631694
Israel,ISR,2003,.0239843328968359,.0593002794631694
Israel,ISR,2004,.0195394481013761,.0593002794631694
Israel,ISR,2005,.0142315028674213,.0593002794631694
Israel,ISR,2006,.010315563287773,.0593002794631694
Israel,ISR,2007,.019147267898521,.0593002794631694
Israel,ISR,2008,.0104436049117194,.0593002794631694
Israel,ISR,2009,.0089046383228707,.0593002794631694
Israel,ISR,2010,.0734451179113061,.0593002794631694
Israel,ISR,2011,.0000748546346702,.0593002794631694
Israel,ISR,2012,.0313220496936276,.0593002794631694
Israel,ISR,2013,.0015520676710787,.0593002794631694
Israel,ISR,2014,.0082230443726044,.0593002794631694
Israel,ISR,2015,.0336574749901767,.0593002794631694
Israel,ISR,2016,.0160504098769316,.0593002794631694
Israel,ISR,2017,.0064537122087932,.0593002794631694
Israel,ISR,2018,.0199948794357079,.0593002794631694
Italy,ITA,2000,.0601182899200601,.0593002794631694
Italy,ITA,2001,.052676979187876,.0593002794631694
Italy,ITA,2002,.0573415918653601,.0593002794631694
Italy,ITA,2003,.0810926606664186,.0593002794631694
Italy,ITA,2004,.0451892316257674,.0593002794631694
Italy,ITA,2005,.0505076926514002,.0593002794631694
Italy,ITA,2006,.0635706823578217,.0593002794631694
Italy,ITA,2007,.0756526077722106,.0593002794631694
Italy,ITA,2008,.0475217026904337,.0593002794631694
Italy,ITA,2009,.054481934843797,.0593002794631694
Italy,ITA,2010,.0558854948728543,.0593002794631694
Italy,ITA,2011,.0856267304546712,.0593002794631694
Italy,ITA,2012,.0854950580634722,.0593002794631694
Italy,ITA,2013,.0769120846617318,.0593002794631694
Italy,ITA,2014,.0926631993830759,.0593002794631694
Italy,ITA,2015,.1205335741467991,.0593002794631694
Italy,ITA,2016,.0955046984673668,.0593002794631694
Italy,ITA,2017,.1054910701871255,.0593002794631694
Italy,ITA,2018,.1126076824710537,.0593002794631694
Japan,JPN,2007,.1118697241346607,.0593002794631694
Japan,JPN,2008,.107432554479612,.0593002794631694
